 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9778  23.9339   0.3797   5.4226  0.30505E+01  0.30505E+01 -0.60994E-05  0.31186E+01  0.17312E-03  0.23840E-01  0.30946E+01  0.10007E+01
   10.5890   3.0075  24.1933   0.3932   5.5943  0.27657E+01  0.27657E+01 -0.63451E-05  0.28050E+01  0.11613E-03  0.19597E-01  0.27853E+01  0.10007E+01
   10.5890   3.0431  24.5361   0.4110   5.8196  0.24264E+01  0.24264E+01 -0.57562E-05  0.24367E+01  0.68296E-04  0.15411E-01  0.24212E+01  0.10008E+01
   10.5890   3.0788  24.9047   0.4302   6.0632  0.21005E+01  0.21005E+01 -0.41535E-05  0.20874E+01  0.38081E-04  0.11875E-01  0.20755E+01  0.10008E+01
   10.5890   3.0955  25.3733   0.4497   6.3239  0.17859E+01  0.17859E+01 -0.16697E-05  0.17582E+01  0.20805E-04  0.91450E-02  0.17490E+01  0.10009E+01
   10.5890   3.0985  25.9195   0.4696   6.6008  0.14948E+01  0.14948E+01  0.26655E-05  0.14589E+01  0.11167E-04  0.70256E-02  0.14518E+01  0.10010E+01
   10.5890   3.1087  26.3984   0.4891   6.8651  0.12612E+01  0.12612E+01  0.90712E-05  0.12203E+01  0.61487E-05  0.54625E-02  0.12148E+01  0.10010E+01
   10.5890   3.1426  26.7163   0.5085   7.1051  0.10833E+01  0.10833E+01  0.16302E-04  0.10385E+01  0.35202E-05  0.42978E-02  0.10342E+01  0.10011E+01
   10.5890   3.1808  26.9491   0.5262   7.3150  0.94641E+00  0.94639E+00  0.23700E-04  0.89953E+00  0.22176E-05  0.34787E-02  0.89604E+00  0.10012E+01
   10.5890   3.1996  27.2593   0.5427   7.5254  0.82163E+00  0.82160E+00  0.30450E-04  0.77528E+00  0.15133E-05  0.28571E-02  0.77242E+00  0.10013E+01
