 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379502565       5.41960382       23.9227009       2.97889996       3.63411260       3.74202275    
  0.393257082       5.59403753       24.1879005       3.00869989       3.30206871       3.37191987    
  0.410929471       5.81797266       24.5277996       3.04430008       2.91380692       2.94518733    
  0.430321008       6.06369114       24.9006996       3.07999992       2.53289843       2.53228903    
  0.449769437       6.32423687       25.3719006       3.09599996       2.16491914       2.14375544    
  0.469615400       6.60011959       25.9134998       3.09960008       1.82378650       1.78971851    
  0.489167988       6.86619663       26.3987999       3.10910010       1.54544878       1.50310421    
  0.508452117       7.10548639       26.7196999       3.14199996       1.33535111       1.28653836    
  0.525957763       7.31192732       26.9438000       3.18070006       1.17569911       1.12279677    
  0.542802989       7.52747107       27.2658005       3.19899988       1.02230394      0.968873501    
