n   xbj   Q2   Yield   Yield_err
0.36, 0.379509, 5.41964, 2.84265e-07, 8.57151e-08
0.38, 0.393265, 5.59409, 0.000106749, 1.67555e-06
0.4, 0.410924, 5.81788, 0.000286759, 2.78616e-06
0.42, 0.430315, 6.06359, 0.000406583, 3.34878e-06
0.44, 0.44977, 6.32421, 0.000405108, 3.34233e-06
0.46, 0.469617, 6.6001, 0.00034149, 3.0536e-06
0.48, 0.48917, 6.86618, 0.000243216, 2.55702e-06
0.5, 0.508467, 7.10559, 0.000118637, 1.76809e-06
0.52, 0.525956, 7.31187, 2.63318e-05, 8.26714e-07
0.54, 0.542808, 7.52747, 2.32577e-07, 7.75287e-08
