n   xbj   Q2   Yield   Yield_err
0.58, 0.597864, 8.53178, 4.96694e-07, 4.35755e-08
0.6, 0.611939, 8.71037, 9.70078e-06, 1.93233e-07
0.62, 0.630761, 8.9502, 2.04828e-05, 2.8189e-07
0.64, 0.650278, 9.19516, 2.69127e-05, 3.23865e-07
0.66, 0.670015, 9.44282, 2.99123e-05, 3.41822e-07
0.68, 0.68968, 9.69974, 2.79481e-05, 3.30162e-07
0.7, 0.709509, 9.96738, 2.24388e-05, 2.95243e-07
0.72, 0.729302, 10.2327, 1.53705e-05, 2.43732e-07
0.74, 0.748679, 10.4695, 8.57749e-06, 1.81629e-07
0.76, 0.76804, 10.7009, 3.88182e-06, 1.21969e-07
0.78, 0.786739, 10.9253, 8.74914e-07, 5.78401e-08
0.8, 0.803001, 11.1315, 3.05617e-08, 1.08064e-08
