n   xbj   Q2   Yield   Yield_err
0.58, 0.598043, 8.53358, 4.647e-07, 3.74566e-08
0.6, 0.611783, 8.709, 8.39463e-06, 1.59711e-07
0.62, 0.630726, 8.94906, 1.65809e-05, 2.25205e-07
0.64, 0.650315, 9.19567, 2.15389e-05, 2.57194e-07
0.66, 0.670022, 9.44349, 2.39199e-05, 2.71302e-07
0.68, 0.689689, 9.69865, 2.24714e-05, 2.62798e-07
0.7, 0.709507, 9.96845, 1.72692e-05, 2.29905e-07
0.72, 0.729362, 10.2339, 1.22633e-05, 1.93341e-07
0.74, 0.748818, 10.471, 6.52989e-06, 1.40752e-07
0.76, 0.76827, 10.7047, 2.85764e-06, 9.29769e-08
0.78, 0.786241, 10.9164, 7.09097e-07, 4.6273e-08
0.8, 0.804112, 11.1395, 1.81029e-08, 7.39094e-09
