                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9847  30.1188  0.30172E+00  0.29536E+00  0.22228E-05  0.29420E+00  0.28149E+00  0.22112E-05  0.28022E+00
   10.5890   3.0045  30.3375  0.26568E+00  0.25884E+00  0.17443E-05  0.25785E+00  0.24634E+00  0.17343E-05  0.24526E+00
   10.5890   3.0288  30.6280  0.22363E+00  0.21653E+00  0.12733E-05  0.21573E+00  0.20572E+00  0.12651E-05  0.20484E+00
   10.5890   3.0540  30.9251  0.18561E+00  0.17859E+00  0.92070E-06  0.17794E+00  0.16936E+00  0.91420E-06  0.16865E+00
   10.5890   3.0800  31.2092  0.15311E+00  0.14640E+00  0.66936E-06  0.14587E+00  0.13859E+00  0.66494E-06  0.13801E+00
   10.5890   3.0937  31.5749  0.12422E+00  0.11809E+00  0.48594E-06  0.11766E+00  0.11160E+00  0.48253E-06  0.11113E+00
   10.5890   3.1017  31.9796  0.99434E-01  0.93994E-01  0.35256E-06  0.93643E-01  0.88683E-01  0.34994E-06  0.88299E-01
   10.5890   3.1115  32.3569  0.79468E-01  0.74711E-01  0.25771E-06  0.74420E-01  0.70375E-01  0.25569E-06  0.70057E-01
   10.5890   3.1379  32.5938  0.64249E-01  0.60049E-01  0.19086E-06  0.59803E-01  0.56465E-01  0.18926E-06  0.56196E-01
   10.5890   3.1650  32.8263  0.51376E-01  0.47730E-01  0.14035E-06  0.47519E-01  0.44799E-01  0.13911E-06  0.44569E-01
   10.5890   3.1926  33.0188  0.41521E-01  0.38350E-01  0.10544E-06  0.38164E-01  0.35930E-01  0.10445E-06  0.35727E-01
   10.5890   3.2011  33.2778  0.34315E-01  0.31542E-01  0.83049E-07  0.31373E-01  0.29512E-01  0.82266E-07  0.29327E-01
