 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
   1.29155612       6.27976036       10.0000000       13.1389999       9.95698199E-03   6.26518438E-03
   1.28088844       6.27115726       10.0000000       13.1210003       1.08203636E-02   6.91629155E-03
   1.26978624       6.26207590       10.0000000       13.1020002       1.24010751E-02   7.76773179E-03
   1.25884378       6.25299549       10.0000000       13.0830002       1.40826842E-02   8.75966065E-03
   1.24862063       6.24439192       10.0000000       13.0649996       1.54894600E-02   9.65949520E-03
   1.23797858       6.23531055       10.0000000       13.0459995       1.76579282E-02   1.09721124E-02
   1.22748673       6.22623014       10.0000000       13.0270004       2.03868542E-02   1.25438748E-02
   1.21768153       6.21762705       10.0000000       13.0089998       2.27368791E-02   1.40076727E-02
   1.20747149       6.20854568       10.0000000       12.9899998       2.63503212E-02   1.60798933E-02
   1.19792902       6.19994307       10.0000000       12.9720001       3.13812196E-02   1.91948675E-02
   1.18799019       6.19086170       10.0000000       12.9530001       3.47252451E-02   2.14500297E-02
   1.17818654       6.18178082       10.0000000       12.9340000       4.00538817E-02   2.46948712E-02
   1.16851509       6.17269945       10.0000000       12.9150000       4.73077409E-02   2.89398674E-02
   1.15897369       6.16361904       10.0000000       12.8959999       5.39899059E-02   3.25972922E-02
   1.14955902       6.15453768       10.0000000       12.8769999       6.31995797E-02   3.79119180E-02
   1.14075506       6.14593458       10.0000000       12.8590002       7.38893598E-02   4.32984717E-02
   1.13158071       6.13685369       10.0000000       12.8400002       8.53461400E-02   5.09980582E-02
   1.12252641       6.12777281       10.0000000       12.8210001      0.101170830       5.99011891E-02
   1.11405718       6.11916971       10.0000000       12.8030005      0.113523535       6.90336972E-02
   1.10522950       6.11008883       10.0000000       12.7840004      0.136262894       8.07948560E-02
   1.09651494       6.10100794       10.0000000       12.7650003      0.158505574       9.38611329E-02
   1.08836126       6.09240437       10.0000000       12.7469997      0.185232267      0.111787058    
   1.07986081       6.08332300       10.0000000       12.7279997      0.223937660      0.131305858    
   1.07146728       6.07424212       10.0000000       12.7089996      0.252979875      0.153022245    
   1.06361270       6.06563950       10.0000000       12.6910000      0.299144864      0.180217862    
   1.05542171       6.05655813       10.0000000       12.6719999      0.348760605      0.210528791    
   1.04733193       6.04747725       10.0000000       12.6529999      0.406000406      0.245484084    
   1.03975976       6.03887463       10.0000000       12.6350002      0.468762100      0.278894395    
   1.03186154       6.02979326       10.0000000       12.6160002      0.533536732      0.319239885    
   1.02405930       6.02071238       10.0000000       12.5970001      0.594872713      0.359621793    
   1.01675463       6.01210976       10.0000000       12.5790005      0.640919864      0.394827157    
   1.00913393       6.00302839       10.0000000       12.5600004      0.677599549      0.423918635    
   1.00160408       5.99394751       10.0000000       12.5410004      0.693258643      0.445894271    
  0.994552672       5.98534441       10.0000000       12.5229998      0.688594341      0.453472584    
  0.987194955       5.97626305       10.0000000       12.5039997      0.663517892      0.452676147    
  0.979923368       5.96718168       10.0000000       12.4849997      0.625397146      0.437390417    
  0.973112941       5.95857906       10.0000000       12.4670000      0.576901495      0.417420357    
  0.966005027       5.94949818       10.0000000       12.4480000      0.511225402      0.391510904    
  0.958978772       5.94041681       10.0000000       12.4289999      0.455073059      0.363547951    
  0.952396750       5.93181372       10.0000000       12.4110003      0.709520578      0.468131810    
  0.945526004       5.92273331       10.0000000       12.3920002      0.834597230      0.536927938    
  0.938732922       5.91365194       10.0000000       12.3730001      0.943844080      0.607179642    
  0.932367742       5.90504837       10.0000000       12.3549995       1.03585029      0.671318650    
  0.925722837       5.89596844       10.0000000       12.3360004       1.11620879      0.726546824    
  0.919495285       5.88736486       10.0000000       12.3179998       1.17302883      0.774596691    
  0.912992895       5.87828350       10.0000000       12.2989998       1.21110833      0.811107278    
  0.906562150       5.86920261       10.0000000       12.2799997       1.25236511      0.845560312    
  0.900534928       5.86059952       10.0000000       12.2620001       1.32917464      0.892674625    
  0.893910766       5.85104036       10.0000000       12.2419996       1.45520854      0.969035089    
  0.887687981       5.84195948       10.0000000       12.2229996       1.58694673       1.05210268    
  0.881854713       5.83335686       10.0000000       12.2049999       1.71014547       1.13312149    
  0.875761390       5.82427549       10.0000000       12.1859999       1.83183849       1.21674371    
  0.869733095       5.81519461       10.0000000       12.1669998       1.94754624       1.29925227    
  0.864081264       5.80659151       10.0000000       12.1490002       2.05526924       1.37586427    
  0.858176649       5.79751062       10.0000000       12.1300001       2.16535735       1.45620275    
  0.852333963       5.78842974       10.0000000       12.1110001       2.27686667       1.53823137    
  0.846855223       5.77982664       10.0000000       12.0930004       2.38141966       1.61533511    
  0.841130555       5.77074575       10.0000000       12.0740004       2.49627042       1.69926441    
  0.835465074       5.76166487       10.0000000       12.0550003       2.61529827       1.78560412    
  0.830151320       5.75306129       10.0000000       12.0369997       2.80010962       1.89931512    
  0.824598491       5.74398041       10.0000000       12.0179996       2.99659944       2.02923107    
  0.819102228       5.73489904       10.0000000       11.9989996       3.20000315       2.16396022    
  0.813946664       5.72629595       10.0000000       11.9809999       3.52440405       2.38938117    
  0.808558106       5.71721506       10.0000000       11.9619999       3.54554534       2.42323351    
