 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.549864352       4.75787592       50.0000000       1.15499997      0.991313756       1.02364242    
  0.583002508       4.98444176       50.0000000       1.21000004      0.803789139      0.812614202    
  0.616325736       5.20688820       50.0000000       1.26400006      0.643061817      0.637786746    
  0.649818480       5.42521477       50.0000000       1.31700003      0.507402778      0.494000703    
  0.683463991       5.63942146       50.0000000       1.36899996      0.394813985      0.377973020    
  0.716574669       5.84539032       50.0000000       1.41900003      0.304882973      0.287368655    
  0.749770522       6.04724026       50.0000000       1.46800005      0.233153969      0.216377601    
  0.783030987       6.24496984       50.0000000       1.51600003      0.177288353      0.161828175    
  0.816334724       6.43858004       50.0000000       1.56299996      0.137946874      0.122385696    
  0.849659145       6.62807131       50.0000000       1.60899997       9.44930911E-02   8.22123736E-02
  0.882980525       6.81344318       50.0000000       1.65400004       6.52714819E-02   5.52951768E-02
  0.917039156       6.99881506       50.0000000       1.69900000       3.68975922E-02   3.08947265E-02
  0.950295985       7.17594814       50.0000000       1.74199998       2.11503468E-02   1.63783543E-02
  0.983472645       7.34896183       50.0000000       1.78400004       4.62234626E-03   4.50080261E-03
   1.01654160       7.51785660       50.0000000       1.82500005       4.17918898E-03   3.86220869E-03
   1.04947376       7.68263102       50.0000000       1.86500001       3.43961758E-03   3.05783004E-03
   1.08308828       7.84740543       50.0000000       1.90499997       2.56592850E-03   2.21716939E-03
   1.11653996       8.00806141       50.0000000       1.94400001       1.79346546E-03   1.51071779E-03
   1.14979708       8.16459751       50.0000000       1.98199999       1.10320549E-03   9.27272893E-04
   1.18282735       8.31701469       50.0000000       2.01900005       6.93793001E-04   5.80534572E-04
   1.21651614       8.46943092       50.0000000       2.05599999       4.30529297E-04   3.59535421E-04
   1.24994588       8.61772823       50.0000000       2.09200001       2.70165590E-04   2.25491094E-04
   1.28308141       8.76190758       50.0000000       2.12700009       1.72477681E-04   1.43980738E-04
   1.31686008       8.90608501       50.0000000       2.16199994       1.10912944E-04   9.26362118E-05
   1.35030794       9.04614353       50.0000000       2.19600010       7.28307496E-05   6.08692208E-05
   1.38338721       9.18208313       50.0000000       2.22900009       4.88229198E-05   4.08331034E-05
   1.41605866       9.31390285       50.0000000       2.26099992       3.33891512E-05   2.79446158E-05
   1.44933224       9.44572258       50.0000000       2.29299998       2.30076475E-05   1.92692787E-05
   1.51666486       9.70524311       50.0000000       2.35599995       1.12867265E-05   9.46582168E-06
