                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
    5.7660   3.4559  18.0000  0.70471E+02  0.69017E+02  0.45086E-03  0.67957E+02  0.65578E+02  0.44707E-03  0.64312E+02
    5.7660   3.5541  18.0000  0.69845E+02  0.66932E+02  0.22739E-03  0.65846E+02  0.63080E+02  0.22613E-03  0.61781E+02
    5.7660   3.6444  18.0000  0.64013E+02  0.60220E+02  0.11760E-03  0.59057E+02  0.56200E+02  0.11752E-03  0.54819E+02
    5.7660   3.7275  18.0000  0.53892E+02  0.51048E+02  0.64535E-04  0.49757E+02  0.47797E+02  0.64943E-04  0.46282E+02
    5.7660   3.8042  18.0000  0.51036E+02  0.47825E+02  0.38956E-04  0.46347E+02  0.44630E+02  0.39479E-04  0.42924E+02
    5.7660   3.8757  18.0000  0.50699E+02  0.45672E+02  0.26196E-04  0.43938E+02  0.41753E+02  0.26661E-04  0.39791E+02
    5.7660   3.9419  18.0000  0.36762E+02  0.33907E+02  0.19371E-04  0.31838E+02  0.31312E+02  0.19712E-04  0.29022E+02
    5.7660   4.0036  18.0000  0.31234E+02  0.29098E+02  0.15211E-04  0.26601E+02  0.27033E+02  0.15420E-04  0.24328E+02
    5.7660   4.0614  18.0000  0.29165E+02  0.27039E+02  0.12326E-04  0.23998E+02  0.25083E+02  0.12423E-04  0.21860E+02
    5.7660   4.1155  18.0000  0.29152E+02  0.26570E+02  0.10148E-04  0.22846E+02  0.24493E+02  0.10159E-04  0.20631E+02
    5.7660   4.1662  18.0000  0.31681E+02  0.27602E+02  0.84117E-05  0.23030E+02  0.24930E+02  0.83656E-05  0.20286E+02
    5.7660   4.2140  18.0000  0.25232E+02  0.21713E+02  0.69766E-05  0.16091E+02  0.19346E+02  0.68948E-05  0.13753E+02
    5.7660   4.2589  18.0000  0.17836E+02  0.15668E+02  0.57701E-05  0.87812E+01  0.14128E+02  0.56717E-05  0.74131E+01
    5.7660   4.3013  18.0000  0.13763E+02  0.12245E+02  0.47452E-05  0.38766E+01  0.11097E+02  0.46435E-05  0.30980E+01
    5.7660   4.3415  18.0000  0.10634E+02  0.10010E+02  0.38774E-05  0.00000E+00  0.93800E+01  0.37812E-05  0.00000E+00
    5.7660   4.3794  18.0000  0.12916E+02  0.11611E+02  0.31589E-05  0.00000E+00  0.10663E+02  0.30727E-05  0.00000E+00
    5.7660   4.4153  18.0000  0.14792E+02  0.12748E+02  0.25724E-05  0.00000E+00  0.11469E+02  0.24982E-05  0.00000E+00
    5.7660   4.4496  18.0000  0.15279E+02  0.12693E+02  0.20977E-05  0.00000E+00  0.11185E+02  0.20355E-05  0.00000E+00
    5.7660   4.4820  18.0000  0.13479E+02  0.10897E+02  0.17217E-05  0.00000E+00  0.94260E+01  0.16705E-05  0.00000E+00
    5.7660   4.5129  18.0000  0.99678E+01  0.79273E+01  0.14215E-05  0.00000E+00  0.67643E+01  0.13797E-05  0.00000E+00
    5.7660   4.5425  18.0000  0.64511E+01  0.50910E+01  0.11795E-05  0.00000E+00  0.43113E+01  0.11458E-05  0.00000E+00
    5.7660   4.5705  18.0000  0.39505E+01  0.31099E+01  0.98474E-06  0.00000E+00  0.26260E+01  0.95757E-06  0.00000E+00
    5.7660   4.5974  18.0000  0.23978E+01  0.18879E+01  0.82334E-06  0.00000E+00  0.15938E+01  0.80158E-06  0.00000E+00
    5.7660   4.6231  18.0000  0.14876E+01  0.11727E+01  0.68881E-06  0.00000E+00  0.99100E+00  0.67145E-06  0.00000E+00
    5.7660   4.6476  18.0000  0.95486E+00  0.75383E+00  0.57594E-06  0.00000E+00  0.63789E+00  0.56208E-06  0.00000E+00
    5.7660   4.6711  18.0000  0.63413E+00  0.50115E+00  0.48021E-06  0.00000E+00  0.42460E+00  0.46915E-06  0.00000E+00
    5.7660   4.6937  18.0000  0.43487E+00  0.34373E+00  0.39882E-06  0.00000E+00  0.29142E+00  0.38993E-06  0.00000E+00
    5.7660   4.7154  18.0000  0.30738E+00  0.24262E+00  0.32993E-06  0.00000E+00  0.20565E+00  0.32271E-06  0.00000E+00
    5.7660   4.7361  18.0000  0.22370E+00  0.17589E+00  0.27221E-06  0.00000E+00  0.14883E+00  0.26623E-06  0.00000E+00
    5.7660   4.7562  18.0000  0.16618E+00  0.12955E+00  0.22326E-06  0.00000E+00  0.10913E+00  0.21819E-06  0.00000E+00
    5.7660   4.7754  18.0000  0.12629E+00  0.96538E-01  0.18259E-06  0.00000E+00  0.80418E-01  0.17818E-06  0.00000E+00
    5.7660   4.7939  18.0000  0.47778E-01  0.37461E-01  0.14866E-06  0.00000E+00  0.31563E-01  0.14474E-06  0.00000E+00
    5.7660   4.8117  18.0000  0.34343E-01  0.26933E-01  0.12049E-06  0.00000E+00  0.22700E-01  0.11695E-06  0.00000E+00
    5.7660   4.8289  18.0000  0.25037E-01  0.19639E-01  0.97134E-07  0.00000E+00  0.16557E-01  0.93923E-07  0.00000E+00
    5.7660   4.8455  18.0000  0.18504E-01  0.14516E-01  0.77916E-07  0.00000E+00  0.12241E-01  0.75020E-07  0.00000E+00
    5.7660   4.8615  18.0000  0.13857E-01  0.10872E-01  0.62274E-07  0.00000E+00  0.91701E-02  0.59703E-07  0.00000E+00
    5.7660   4.8769  18.0000  0.10511E-01  0.82473E-02  0.49722E-07  0.00000E+00  0.69574E-02  0.47503E-07  0.00000E+00
    5.7660   4.8919  18.0000  0.80440E-02  0.63119E-02  0.39727E-07  0.00000E+00  0.53256E-02  0.37896E-07  0.00000E+00
    5.7660   4.9063  18.0000  0.62315E-02  0.48899E-02  0.32095E-07  0.00000E+00  0.41263E-02  0.30676E-07  0.00000E+00
    5.7660   4.9203  18.0000  0.48682E-02  0.38201E-02  0.26416E-07  0.00000E+00  0.32239E-02  0.25437E-07  0.00000E+00
    5.7660   4.9338  18.0000  0.38411E-02  0.30141E-02  0.22468E-07  0.00000E+00  0.25439E-02  0.21941E-07  0.00000E+00
    5.7660   4.9469  18.0000  0.30552E-02  0.23973E-02  0.19961E-07  0.00000E+00  0.20234E-02  0.19891E-07  0.00000E+00
    5.7660   4.9596  18.0000  0.24493E-02  0.19217E-02  0.18666E-07  0.00000E+00  0.16221E-02  0.19051E-07  0.00000E+00
    5.7660   4.9719  18.0000  0.19788E-02  0.15525E-02  0.18421E-07  0.00000E+00  0.13104E-02  0.19246E-07  0.00000E+00
    5.7660   4.9839  18.0000  0.16081E-02  0.12615E-02  0.18942E-07  0.00000E+00  0.10649E-02  0.20191E-07  0.00000E+00
    5.7660   4.9954  18.0000  0.13191E-02  0.10346E-02  0.20058E-07  0.00000E+00  0.87336E-03  0.21705E-07  0.00000E+00
    5.7660   5.0067  18.0000  0.10863E-02  0.85191E-03  0.21632E-07  0.00000E+00  0.71911E-03  0.23654E-07  0.00000E+00
    5.7660   5.0176  18.0000  0.90118E-03  0.70662E-03  0.23495E-07  0.00000E+00  0.59645E-03  0.25864E-07  0.00000E+00
    5.7660   5.0282  18.0000  0.75179E-03  0.58937E-03  0.25540E-07  0.00000E+00  0.49746E-03  0.28230E-07  0.00000E+00
    5.7660   5.0385  18.0000  0.63065E-03  0.49429E-03  0.27669E-07  0.00000E+00  0.41717E-03  0.30651E-07  0.00000E+00
    5.7660   5.0486  18.0000  0.53101E-03  0.41608E-03  0.29822E-07  0.00000E+00  0.35113E-03  0.33075E-07  0.00000E+00
    5.7660   5.0583  18.0000  0.45031E-03  0.35274E-03  0.31896E-07  0.00000E+00  0.29765E-03  0.35391E-07  0.00000E+00
    5.7660   5.0678  18.0000  0.38328E-03  0.30014E-03  0.33886E-07  0.00000E+00  0.25322E-03  0.37603E-07  0.00000E+00
    5.7660   5.0771  18.0000  0.32743E-03  0.25629E-03  0.35384E-07  0.00000E+00  0.21619E-03  0.39339E-07  0.00000E+00
    5.7660   5.0861  18.0000  0.28120E-03  0.22001E-03  0.37076E-07  0.00000E+00  0.18555E-03  0.41220E-07  0.00000E+00
    5.7660   5.0948  18.0000  0.24277E-03  0.18985E-03  0.38601E-07  0.00000E+00  0.16007E-03  0.42921E-07  0.00000E+00
    5.7660   5.1034  18.0000  0.20999E-03  0.16411E-03  0.39991E-07  0.00000E+00  0.13833E-03  0.44478E-07  0.00000E+00
    5.7660   5.1117  18.0000  0.18259E-03  0.14260E-03  0.41660E-07  0.00000E+00  0.12016E-03  0.46262E-07  0.00000E+00
    5.7660   5.1198  18.0000  0.15932E-03  0.12433E-03  0.42753E-07  0.00000E+00  0.10472E-03  0.47513E-07  0.00000E+00
    5.7660   5.1278  18.0000  0.13928E-03  0.10858E-03  0.43726E-07  0.00000E+00  0.91414E-04  0.48652E-07  0.00000E+00
    5.7660   5.1355  18.0000  0.12238E-03  0.95310E-04  0.44573E-07  0.00000E+00  0.80194E-04  0.49674E-07  0.00000E+00
    5.7660   5.1430  18.0000  0.10791E-03  0.83935E-04  0.45327E-07  0.00000E+00  0.70577E-04  0.50620E-07  0.00000E+00
    5.7660   5.1504  18.0000  0.95323E-04  0.74034E-04  0.46022E-07  0.00000E+00  0.62203E-04  0.51537E-07  0.00000E+00
    5.7660   5.1576  18.0000  0.84493E-04  0.65510E-04  0.46675E-07  0.00000E+00  0.54990E-04  0.52452E-07  0.00000E+00
    5.7660   5.1646  18.0000  0.75152E-04  0.58150E-04  0.47323E-07  0.00000E+00  0.48760E-04  0.53414E-07  0.00000E+00
    5.7660   5.1715  18.0000  0.66960E-04  0.51688E-04  0.48019E-07  0.00000E+00  0.43284E-04  0.54501E-07  0.00000E+00
    5.7660   5.1782  18.0000  0.59866E-04  0.46082E-04  0.48812E-07  0.00000E+00  0.38530E-04  0.55783E-07  0.00000E+00
    5.7660   5.1848  18.0000  0.53617E-04  0.41132E-04  0.49796E-07  0.00000E+00  0.34327E-04  0.57400E-07  0.00000E+00
    5.7660   5.1912  18.0000  0.48184E-04  0.36815E-04  0.51069E-07  0.00000E+00  0.30655E-04  0.59499E-07  0.00000E+00
    5.7660   5.1975  18.0000  0.43376E-04  0.32977E-04  0.52825E-07  0.00000E+00  0.27384E-04  0.62381E-07  0.00000E+00
    5.7660   5.2036  18.0000  0.39180E-04  0.29608E-04  0.55306E-07  0.00000E+00  0.24502E-04  0.66423E-07  0.00000E+00
    5.7660   5.2097  18.0000  0.35392E-04  0.26539E-04  0.59092E-07  0.00000E+00  0.21864E-04  0.72575E-07  0.00000E+00
    5.7660   5.2155  18.0000  0.32133E-04  0.23862E-04  0.64858E-07  0.00000E+00  0.19548E-04  0.82021E-07  0.00000E+00
    5.7660   5.2213  18.0000  0.29174E-04  0.21376E-04  0.74813E-07  0.00000E+00  0.17369E-04  0.98793E-07  0.00000E+00
    5.7660   5.2270  18.0000  0.26533E-04  0.19155E-04  0.94206E-07  0.00000E+00  0.15425E-04  0.13389E-06  0.00000E+00
    5.7660   5.2325  18.0000  0.24213E-04  0.17422E-04  0.14281E-06  0.00000E+00  0.14089E-04  0.24120E-06  0.00000E+00
    5.7660   5.2379  18.0000  0.22133E-04  0.16268E-04  0.47414E-06  0.00000E+00  0.14569E-04  0.19114E-05  0.00000E+00
    5.7660   5.2432  18.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    5.7660   5.2484  18.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    5.7660   5.2535  18.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    5.7660   5.2585  18.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    5.7660   5.2634  18.0000  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
