 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.7660   3.4560  18.0000   0.4500   1.9506  0.88833E+02  0.88764E+02  0.69474E-01  0.81532E+02  0.63074E-03  0.14371E+01  0.80094E+02  0.10007E+01
    5.7660   3.5540  18.0000   0.4832   2.0059  0.82253E+02  0.82069E+02  0.18421E+00  0.74142E+02  0.30656E-03  0.15197E+01  0.72622E+02  0.10008E+01
    5.7660   3.6440  18.0000   0.5165   2.0567  0.75376E+02  0.75016E+02  0.36053E+00  0.66834E+02  0.14753E-03  0.16729E+01  0.65161E+02  0.10010E+01
    5.7660   3.7280  18.0000   0.5502   2.1041  0.68195E+02  0.67580E+02  0.61520E+00  0.59566E+02  0.69533E-04  0.19036E+01  0.57662E+02  0.10011E+01
    5.7660   3.8040  18.0000   0.5831   2.1470  0.61615E+02  0.60663E+02  0.95169E+00  0.53092E+02  0.32928E-04  0.22078E+01  0.50884E+02  0.10011E+01
    5.7660   3.8760  18.0000   0.6168   2.1877  0.55438E+02  0.54041E+02  0.13970E+01  0.46846E+02  0.15166E-04  0.26011E+01  0.44245E+02  0.10015E+01
    5.7660   3.9420  18.0000   0.6500   2.2249  0.45421E+02  0.43473E+02  0.19485E+01  0.38520E+02  0.69825E-05  0.30728E+01  0.35448E+02  0.10020E+01
    5.7660   4.0040  18.0000   0.6835   2.2599  0.39605E+02  0.36976E+02  0.26293E+01  0.33796E+02  0.31615E-05  0.36320E+01  0.30164E+02  0.10012E+01
    5.7660   4.0610  18.0000   0.7164   2.2921  0.37140E+02  0.33718E+02  0.34222E+01  0.31262E+02  0.14361E-05  0.42590E+01  0.27003E+02  0.10011E+01
    5.7660   4.1150  18.0000   0.7497   2.3226  0.35996E+02  0.31648E+02  0.43477E+01  0.29566E+02  0.64075E-06  0.49604E+01  0.24606E+02  0.10008E+01
    5.7660   4.1660  18.0000   0.7831   2.3514  0.35742E+02  0.30354E+02  0.53884E+01  0.28006E+02  0.28204E-06  0.57155E+01  0.22290E+02  0.10013E+01
    5.7660   4.2140  18.0000   0.8167   2.3785  0.29651E+02  0.23143E+02  0.65080E+01  0.22712E+02  0.12310E-06  0.64917E+01  0.16220E+02  0.10030E+01
    5.7660   4.2590  18.0000   0.8500   2.4038  0.23446E+02  0.15773E+02  0.76737E+01  0.17772E+02  0.53585E-07  0.72426E+01  0.10529E+02  0.10029E+01
    5.7660   4.3010  18.0000   0.8830   2.4276  0.17660E+02  0.88751E+01  0.87850E+01  0.13115E+02  0.23418E-07  0.79073E+01  0.52075E+01  0.10046E+01
    5.7660   4.3410  18.0000   0.9162   2.4501  0.98334E+01  0.00000E+00  0.98334E+01  0.84234E+01  0.10127E-07  0.84234E+01  0.00000E+00  0.10000E+01
    5.7660   4.3790  18.0000   0.9496   2.4716  0.10570E+02  0.00000E+00  0.10570E+02  0.86914E+01  0.43513E-08  0.86914E+01  0.00000E+00  0.10005E+01
    5.7660   4.4150  18.0000   0.9829   2.4919  0.10864E+02  0.00000E+00  0.10864E+02  0.86117E+01  0.18656E-08  0.86117E+01  0.00000E+00  0.10010E+01
    5.7660   4.4500  18.0000   1.0170   2.5117  0.10568E+02  0.00000E+00  0.10568E+02  0.81100E+01  0.78175E-09  0.81100E+01  0.00000E+00  0.10017E+01
    5.7660   4.4820  18.0000   1.0499   2.5297  0.97027E+01  0.00000E+00  0.97027E+01  0.72606E+01  0.33822E-09  0.72606E+01  0.00000E+00  0.10025E+01
    5.7660   4.5130  18.0000   1.0833   2.5472  0.84038E+01  0.00000E+00  0.84038E+01  0.61692E+01  0.14415E-09  0.61692E+01  0.00000E+00  0.10032E+01
    5.7660   4.5430  18.0000   1.1173   2.5641  0.69266E+01  0.00000E+00  0.69266E+01  0.50184E+01  0.60630E-10  0.50184E+01  0.00000E+00  0.10038E+01
    5.7660   4.5710  18.0000   1.1505   2.5799  0.55639E+01  0.00000E+00  0.55639E+01  0.39996E+01  0.26005E-10  0.39996E+01  0.00000E+00  0.10042E+01
    5.7660   4.5970  18.0000   1.1828   2.5946  0.44390E+01  0.00000E+00  0.44390E+01  0.31772E+01  0.11445E-10  0.31772E+01  0.00000E+00  0.10044E+01
    5.7660   4.6230  18.0000   1.2165   2.6093  0.35015E+01  0.00000E+00  0.35015E+01  0.24997E+01  0.48631E-11  0.24997E+01  0.00000E+00  0.10045E+01
    5.7660   4.6480  18.0000   1.2504   2.6234  0.27797E+01  0.00000E+00  0.27797E+01  0.19805E+01  0.20629E-11  0.19805E+01  0.00000E+00  0.10045E+01
    5.7660   4.6710  18.0000   1.2830   2.6364  0.22534E+01  0.00000E+00  0.22534E+01  0.16016E+01  0.90829E-12  0.16016E+01  0.00000E+00  0.10043E+01
    5.7660   4.6940  18.0000   1.3170   2.6494  0.18367E+01  0.00000E+00  0.18367E+01  0.12999E+01  0.38757E-12  0.12999E+01  0.00000E+00  0.10042E+01
    5.7660   4.7150  18.0000   1.3493   2.6612  0.15331E+01  0.00000E+00  0.15331E+01  0.10778E+01  0.17308E-12  0.10778E+01  0.00000E+00  0.10041E+01
    5.7660   4.7360  18.0000   1.3830   2.6731  0.12880E+01  0.00000E+00  0.12880E+01  0.89510E+00  0.75141E-13  0.89510E+00  0.00000E+00  0.10039E+01
    5.7660   4.7560  18.0000   1.4163   2.6844  0.10975E+01  0.00000E+00  0.10975E+01  0.74824E+00  0.33031E-13  0.74824E+00  0.00000E+00  0.10038E+01
    5.7660   4.7750  18.0000   1.4492   2.6951  0.94749E+00  0.00000E+00  0.94749E+00  0.62282E+00  0.14747E-13  0.62282E+00  0.00000E+00  0.10037E+01
    5.7660   4.7940  18.0000   1.4834   2.7058  0.40030E+00  0.00000E+00  0.40030E+00  0.27685E+00  0.64170E-14  0.27685E+00  0.00000E+00  0.10053E+01
    5.7660   4.8120  18.0000   1.5171   2.7160  0.32076E+00  0.00000E+00  0.32076E+00  0.22184E+00  0.28466E-14  0.22184E+00  0.00000E+00  0.10053E+01
    5.7660   4.8290  18.0000   1.5501   2.7256  0.26044E+00  0.00000E+00  0.26044E+00  0.18013E+00  0.12915E-14  0.18013E+00  0.00000E+00  0.10052E+01
    5.7660   4.8460  18.0000   1.5843   2.7352  0.21166E+00  0.00000E+00  0.21166E+00  0.14640E+00  0.57285E-15  0.14640E+00  0.00000E+00  0.10051E+01
    5.7660   4.8620  18.0000   1.6176   2.7442  0.17429E+00  0.00000E+00  0.17429E+00  0.12056E+00  0.26093E-15  0.12056E+00  0.00000E+00  0.10051E+01
    5.7660   4.8770  18.0000   1.6500   2.7527  0.14538E+00  0.00000E+00  0.14538E+00  0.10057E+00  0.12246E-15  0.10057E+00  0.00000E+00  0.10050E+01
    5.7660   4.8920  18.0000   1.6835   2.7611  0.12137E+00  0.00000E+00  0.12137E+00  0.83959E-01  0.56380E-16  0.83959E-01  0.00000E+00  0.10050E+01
    5.7660   4.9060  18.0000   1.7158   2.7690  0.10262E+00  0.00000E+00  0.10262E+00  0.70988E-01  0.26857E-16  0.70988E-01  0.00000E+00  0.10049E+01
    5.7660   4.9200  18.0000   1.7492   2.7769  0.86820E-01  0.00000E+00  0.86820E-01  0.60060E-01  0.12572E-16  0.60060E-01  0.00000E+00  0.10049E+01
    5.7660   4.9340  18.0000   1.7837   2.7848  0.73503E-01  0.00000E+00  0.73503E-01  0.50846E-01  0.57807E-17  0.50846E-01  0.00000E+00  0.10049E+01
    5.7660   4.9470  18.0000   1.8168   2.7922  0.63008E-01  0.00000E+00  0.63008E-01  0.43584E-01  0.27642E-17  0.43584E-01  0.00000E+00  0.10048E+01
    5.7660   4.9600  18.0000   1.8509   2.7995  0.54041E-01  0.00000E+00  0.54041E-01  0.37379E-01  0.13007E-17  0.37379E-01  0.00000E+00  0.10048E+01
    5.7660   4.9720  18.0000   1.8834   2.8063  0.46921E-01  0.00000E+00  0.46921E-01  0.32451E-01  0.63920E-18  0.32451E-01  0.00000E+00  0.10047E+01
    5.7660   4.9840  18.0000   1.9169   2.8131  0.40756E-01  0.00000E+00  0.40756E-01  0.28185E-01  0.30970E-18  0.28185E-01  0.00000E+00  0.10047E+01
    5.7660   4.9950  18.0000   1.9486   2.8193  0.35832E-01  0.00000E+00  0.35832E-01  0.24777E-01  0.15738E-18  0.24777E-01  0.00000E+00  0.10047E+01
    5.7660   5.0070  18.0000   1.9841   2.8260  0.31148E-01  0.00000E+00  0.31148E-01  0.21535E-01  0.74150E-19  0.21535E-01  0.00000E+00  0.10046E+01
    5.7660   5.0180  18.0000   2.0177   2.8322  0.27403E-01  0.00000E+00  0.27403E-01  0.18942E-01  0.36712E-19  0.18942E-01  0.00000E+00  0.10046E+01
    5.7660   5.0280  18.0000   2.0492   2.8379  0.24398E-01  0.00000E+00  0.24398E-01  0.16862E-01  0.19165E-19  0.16862E-01  0.00000E+00  0.10046E+01
    5.7660   5.0380  18.0000   2.0814   2.8435  0.21727E-01  0.00000E+00  0.21727E-01  0.15013E-01  0.98983E-20  0.15013E-01  0.00000E+00  0.10046E+01
    5.7660   5.0490  18.0000   2.1180   2.8497  0.19131E-01  0.00000E+00  0.19131E-01  0.13216E-01  0.47265E-20  0.13216E-01  0.00000E+00  0.10045E+01
    5.7660   5.0580  18.0000   2.1487   2.8548  0.17242E-01  0.00000E+00  0.17242E-01  0.11908E-01  0.25564E-20  0.11908E-01  0.00000E+00  0.10045E+01
    5.7660   5.0680  18.0000   2.1838   2.8605  0.15365E-01  0.00000E+00  0.15365E-01  0.10609E-01  0.12781E-20  0.10609E-01  0.00000E+00  0.10045E+01
    5.7660   5.0770  18.0000   2.2163   2.8655  0.13854E-01  0.00000E+00  0.13854E-01  0.95624E-02  0.67840E-21  0.95624E-02  0.00000E+00  0.10044E+01
    5.7660   5.0860  18.0000   2.2496   2.8706  0.12493E-01  0.00000E+00  0.12493E-01  0.86203E-02  0.35688E-21  0.86203E-02  0.00000E+00  0.10044E+01
    5.7660   5.0950  18.0000   2.2838   2.8757  0.11267E-01  0.00000E+00  0.11267E-01  0.77719E-02  0.18606E-21  0.77719E-02  0.00000E+00  0.10044E+01
    5.7660   5.1030  18.0000   2.3150   2.8802  0.10281E-01  0.00000E+00  0.10281E-01  0.70888E-02  0.10348E-21  0.70888E-02  0.00000E+00  0.10044E+01
    5.7660   5.1120  18.0000   2.3510   2.8853  0.92748E-02  0.00000E+00  0.92748E-02  0.63924E-02  0.53029E-22  0.63924E-02  0.00000E+00  0.10044E+01
    5.7660   5.1200  18.0000   2.3838   2.8898  0.84646E-02  0.00000E+00  0.84646E-02  0.58316E-02  0.29050E-22  0.58316E-02  0.00000E+00  0.10043E+01
    5.7660   5.1280  18.0000   2.4175   2.8943  0.77260E-02  0.00000E+00  0.77260E-02  0.53202E-02  0.15801E-22  0.53202E-02  0.00000E+00  0.10043E+01
    5.7660   5.1360  18.0000   2.4520   2.8988  0.70526E-02  0.00000E+00  0.70526E-02  0.48539E-02  0.85339E-23  0.48539E-02  0.00000E+00  0.10043E+01
    5.7660   5.1430  18.0000   2.4829   2.9028  0.65122E-02  0.00000E+00  0.65122E-02  0.44797E-02  0.49497E-23  0.44797E-02  0.00000E+00  0.10043E+01
    5.7660   5.1500  18.0000   2.5146   2.9067  0.60137E-02  0.00000E+00  0.60137E-02  0.41345E-02  0.28557E-23  0.41345E-02  0.00000E+00  0.10043E+01
    5.7660   5.1580  18.0000   2.5516   2.9113  0.54910E-02  0.00000E+00  0.54910E-02  0.37725E-02  0.15135E-23  0.37725E-02  0.00000E+00  0.10043E+01
    5.7660   5.1650  18.0000   2.5848   2.9152  0.50714E-02  0.00000E+00  0.50714E-02  0.34819E-02  0.86379E-24  0.34819E-02  0.00000E+00  0.10042E+01
    5.7660   5.1710  18.0000   2.6139   2.9186  0.47376E-02  0.00000E+00  0.47376E-02  0.32507E-02  0.53202E-24  0.32507E-02  0.00000E+00  0.10042E+01
    5.7660   5.1780  18.0000   2.6486   2.9225  0.43761E-02  0.00000E+00  0.43761E-02  0.30003E-02  0.30099E-24  0.30003E-02  0.00000E+00  0.10042E+01
    5.7660   5.1850  18.0000   2.6842   2.9265  0.40424E-02  0.00000E+00  0.40424E-02  0.27691E-02  0.16957E-24  0.27691E-02  0.00000E+00  0.10042E+01
    5.7660   5.1910  18.0000   2.7153   2.9299  0.37769E-02  0.00000E+00  0.37769E-02  0.25852E-02  0.10337E-24  0.25852E-02  0.00000E+00  0.10042E+01
    5.7660   5.1970  18.0000   2.7471   2.9333  0.35290E-02  0.00000E+00  0.35290E-02  0.24133E-02  0.62868E-25  0.24133E-02  0.00000E+00  0.10042E+01
    5.7660   5.2040  18.0000   2.7851   2.9372  0.32604E-02  0.00000E+00  0.32604E-02  0.22271E-02  0.35115E-25  0.22271E-02  0.00000E+00  0.10041E+01
    5.7660   5.2100  18.0000   2.8184   2.9406  0.30467E-02  0.00000E+00  0.30467E-02  0.20789E-02  0.21292E-25  0.20789E-02  0.00000E+00  0.10041E+01
    5.7660   5.2160  18.0000   2.8524   2.9440  0.28470E-02  0.00000E+00  0.28470E-02  0.19404E-02  0.12912E-25  0.19404E-02  0.00000E+00  0.10041E+01
    5.7660   5.2210  18.0000   2.8813   2.9468  0.26908E-02  0.00000E+00  0.26908E-02  0.18319E-02  0.85205E-26  0.18319E-02  0.00000E+00  0.10041E+01
    5.7660   5.2270  18.0000   2.9168   2.9502  0.25146E-02  0.00000E+00  0.25146E-02  0.17096E-02  0.51901E-26  0.17096E-02  0.00000E+00  0.10041E+01
    5.7660   5.2320  18.0000   2.9469   2.9530  0.23768E-02  0.00000E+00  0.23768E-02  0.16138E-02  0.34491E-26  0.16138E-02  0.00000E+00  0.10041E+01
    5.7660   5.2380  18.0000   2.9838   2.9564  0.22213E-02  0.00000E+00  0.22213E-02  0.15057E-02  0.21300E-26  0.15057E-02  0.00000E+00  0.10041E+01
    5.7660   5.2430  18.0000   3.0152   2.9592  0.20996E-02  0.00000E+00  0.20996E-02  0.14211E-02  0.14399E-26  0.14211E-02  0.00000E+00  0.10041E+01
