 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9898  20.3753   0.2778   3.9617  0.57314E+01  0.57313E+01  0.12875E-04  0.62809E+01  0.15022E-02  0.98656E-01  0.61807E+01  0.10000E+01
   10.5890   3.0300  20.6983   0.2920   4.1418  0.51799E+01  0.51799E+01  0.12808E-04  0.56098E+01  0.10839E-02  0.78627E-01  0.55301E+01  0.10000E+01
   10.5890   3.0759  21.1268   0.3106   4.3785  0.45280E+01  0.45280E+01  0.12682E-04  0.48330E+01  0.71253E-03  0.59023E-01  0.47733E+01  0.10000E+01
   10.5890   3.0943  21.6819   0.3297   4.6364  0.38650E+01  0.38650E+01  0.12100E-04  0.40734E+01  0.46514E-03  0.44078E-01  0.40288E+01  0.10000E+01
   10.5890   3.0982  22.3156   0.3496   4.9140  0.32448E+01  0.32448E+01  0.11386E-04  0.33794E+01  0.30028E-03  0.32747E-01  0.33464E+01  0.10000E+01
   10.5890   3.1073  22.8894   0.3691   5.1818  0.27507E+01  0.27507E+01  0.10888E-04  0.28332E+01  0.19754E-03  0.24666E-01  0.28083E+01  0.10000E+01
   10.5890   3.1512  23.2234   0.3874   5.4073  0.24251E+01  0.24251E+01  0.10967E-04  0.24688E+01  0.13517E-03  0.19139E-01  0.24495E+01  0.10000E+01
   10.5890   3.1906  23.4733   0.4028   5.5917  0.21879E+01  0.21878E+01  0.10997E-04  0.22064E+01  0.98967E-04  0.15528E-01  0.21907E+01  0.10000E+01
