 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9850  30.1160   0.5980   8.5335  0.39028E+00  0.39024E+00  0.37478E-04  0.36303E+00  0.57721E-06  0.13971E-02  0.36163E+00  0.10017E+01
   10.5890   3.0030  30.3379   0.6118   8.7089  0.34295E+00  0.34291E+00  0.41954E-04  0.31717E+00  0.49180E-06  0.12010E-02  0.31597E+00  0.10018E+01
   10.5890   3.0280  30.6330   0.6307   8.9490  0.28594E+00  0.28589E+00  0.48344E-04  0.26245E+00  0.40043E-06  0.98199E-03  0.26147E+00  0.10019E+01
   10.5890   3.0537  30.9286   0.6503   9.1957  0.23572E+00  0.23567E+00  0.55239E-04  0.21472E+00  0.32626E-06  0.80615E-03  0.21391E+00  0.10020E+01
   10.5890   3.0782  31.2247   0.6700   9.4434  0.19295E+00  0.19288E+00  0.62416E-04  0.17446E+00  0.26532E-06  0.66851E-03  0.17379E+00  0.10022E+01
   10.5890   3.0952  31.5652   0.6897   9.6985  0.15617E+00  0.15610E+00  0.69298E-04  0.14022E+00  0.21406E-06  0.55957E-03  0.13966E+00  0.10023E+01
   10.5890   3.1019  31.9775   0.7095   9.9684  0.12438E+00  0.12430E+00  0.75544E-04  0.11095E+00  0.17011E-06  0.47151E-03  0.11048E+00  0.10024E+01
   10.5890   3.1118  32.3592   0.7294  10.2339  0.98738E-01  0.98655E-01  0.82420E-04  0.87504E-01  0.13351E-06  0.40376E-03  0.87100E-01  0.10026E+01
   10.5890   3.1373  32.6050   0.7488  10.4709  0.79437E-01  0.79345E-01  0.91467E-04  0.69912E-01  0.10439E-06  0.35675E-03  0.69555E-01  0.10027E+01
   10.5890   3.1639  32.8344   0.7683  10.7046  0.63638E-01  0.63537E-01  0.10157E-03  0.55614E-01  0.80567E-07  0.32165E-03  0.55293E-01  0.10029E+01
   10.5890   3.1901  33.0263   0.7862  10.9163  0.51718E-01  0.51606E-01  0.11213E-03  0.44892E-01  0.62820E-07  0.29806E-03  0.44594E-01  0.10030E+01
   10.5890   3.2067  33.2829   0.8041  11.1394  0.41555E-01  0.41433E-01  0.12227E-03  0.35826E-01  0.48489E-07  0.27858E-03  0.35547E-01  0.10031E+01
