                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9847  30.1188  0.30172E+00  0.29113E+00  0.22228E-05  0.28997E+00  0.27716E+00  0.22183E-05  0.27590E+00
   10.5890   3.0045  30.3375  0.26568E+00  0.25507E+00  0.17443E-05  0.25408E+00  0.24249E+00  0.17399E-05  0.24141E+00
   10.5890   3.0288  30.6280  0.22363E+00  0.21327E+00  0.12733E-05  0.21247E+00  0.20237E+00  0.12692E-05  0.20150E+00
   10.5890   3.0540  30.9251  0.18561E+00  0.17576E+00  0.92070E-06  0.17511E+00  0.16645E+00  0.91716E-06  0.16574E+00
   10.5890   3.0800  31.2092  0.15311E+00  0.14392E+00  0.66936E-06  0.14339E+00  0.13601E+00  0.66711E-06  0.13543E+00
   10.5890   3.0937  31.5749  0.12422E+00  0.11590E+00  0.48594E-06  0.11547E+00  0.10930E+00  0.48411E-06  0.10883E+00
   10.5890   3.1017  31.9796  0.99434E-01  0.92045E-01  0.35256E-06  0.91694E-01  0.86618E-01  0.35111E-06  0.86233E-01
   10.5890   3.1115  32.3569  0.79468E-01  0.72929E-01  0.25771E-06  0.72639E-01  0.68462E-01  0.25654E-06  0.68143E-01
   10.5890   3.1379  32.5938  0.64249E-01  0.58363E-01  0.19086E-06  0.58117E-01  0.54622E-01  0.18991E-06  0.54353E-01
   10.5890   3.1650  32.8263  0.51376E-01  0.46080E-01  0.14035E-06  0.45870E-01  0.42960E-01  0.13959E-06  0.42729E-01
   10.5890   3.1926  33.0188  0.41521E-01  0.36667E-01  0.10544E-06  0.36481E-01  0.34019E-01  0.10482E-06  0.33815E-01
   10.5890   3.2011  33.2778  0.34315E-01  0.29799E-01  0.83049E-07  0.29630E-01  0.27500E-01  0.82537E-07  0.27315E-01
