 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.533968985       7.60576916       28.3295994       2.99860001      0.569752812      0.536872208    
  0.550913155       7.82024002       28.6082993       3.02460003      0.495572031      0.463349074    
  0.570354998       8.06635666       28.9286995       3.05250001      0.420239776      0.389454931    
  0.590082347       8.31545544       29.2499008       3.07949996      0.353717625      0.324882060    
  0.609846830       8.57486629       29.6308994       3.09619999      0.293783844      0.267521679    
  0.629580319       8.84607124       30.0804005       3.10150003      0.240606636      0.217281416    
  0.649068356       9.10905170       30.4902000       3.11039996      0.197141826      0.176525027    
  0.668721497       9.34771919       30.7472992       3.14000010      0.163197160      0.144742727    
  0.687991500       9.58326054       31.0095997       3.16619992      0.134539485      0.118159667    
  0.704467595       9.77904987       31.2042007       3.19169998      0.113857910       9.91001502E-02
  0.721326232       10.0130730       31.5849991       3.19169998       9.34586078E-02   8.06193724E-02
