                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9806  23.9168  0.22590E+01  0.23445E+01  0.15299E-03  0.23249E+01  0.22757E+01  0.15371E-03  0.22543E+01
   10.5890   3.0083  24.1883  0.20487E+01  0.21140E+01  0.11571E-03  0.20977E+01  0.20485E+01  0.11617E-03  0.20308E+01
   10.5890   3.0432  24.5356  0.18008E+01  0.18447E+01  0.80567E-04  0.18320E+01  0.17840E+01  0.80819E-04  0.17701E+01
   10.5890   3.0796  24.9006  0.15639E+01  0.15898E+01  0.54807E-04  0.15799E+01  0.15341E+01  0.54929E-04  0.15235E+01
   10.5890   3.0954  25.3732  0.13324E+01  0.13450E+01  0.37151E-04  0.13374E+01  0.12955E+01  0.37209E-04  0.12872E+01
   10.5890   3.1000  25.9072  0.11201E+01  0.11233E+01  0.25045E-04  0.11174E+01  0.10799E+01  0.25071E-04  0.10736E+01
   10.5890   3.1101  26.3952  0.94433E+00  0.94061E+00  0.17038E-04  0.93607E+00  0.90269E+00  0.17044E-04  0.89775E+00
   10.5890   3.1430  26.7072  0.81553E+00  0.80665E+00  0.11944E-04  0.80306E+00  0.77259E+00  0.11939E-04  0.76868E+00
   10.5890   3.1810  26.9383  0.71456E+00  0.70213E+00  0.86667E-05  0.69922E+00  0.67121E+00  0.86559E-05  0.66804E+00
   10.5890   3.2138  27.2153  0.61610E+00  0.60132E+00  0.61890E-05  0.59898E+00  0.57372E+00  0.61766E-05  0.57117E+00
