 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9986  28.3296   0.5340   7.6058  0.56975E+00  0.56975E+00  0.65065E-05  0.53687E+00  0.71050E-05  0.27526E-02  0.53411E+00  0.10000E+01
   10.5890   3.0246  28.6083   0.5509   7.8202  0.49557E+00  0.49557E+00  0.66109E-05  0.46335E+00  0.52228E-05  0.22440E-02  0.46110E+00  0.10000E+01
   10.5890   3.0525  28.9287   0.5704   8.0664  0.42024E+00  0.42023E+00  0.67388E-05  0.38945E+00  0.36913E-05  0.17856E-02  0.38767E+00  0.10000E+01
   10.5890   3.0795  29.2499   0.5901   8.3155  0.35372E+00  0.35371E+00  0.69680E-05  0.32488E+00  0.26167E-05  0.14210E-02  0.32346E+00  0.10000E+01
   10.5890   3.0962  29.6309   0.6098   8.5749  0.29378E+00  0.29378E+00  0.70654E-05  0.26752E+00  0.18567E-05  0.11352E-02  0.26638E+00  0.10000E+01
   10.5890   3.1015  30.0804   0.6296   8.8461  0.24061E+00  0.24060E+00  0.72195E-05  0.21728E+00  0.13208E-05  0.90752E-03  0.21637E+00  0.10000E+01
   10.5890   3.1104  30.4902   0.6491   9.1091  0.19714E+00  0.19713E+00  0.75198E-05  0.17653E+00  0.95091E-06  0.73231E-03  0.17579E+00  0.10000E+01
   10.5890   3.1400  30.7473   0.6687   9.3477  0.16320E+00  0.16319E+00  0.81605E-05  0.14474E+00  0.69244E-06  0.59817E-03  0.14414E+00  0.10000E+01
   10.5890   3.1662  31.0096   0.6880   9.5833  0.13454E+00  0.13453E+00  0.89525E-05  0.11816E+00  0.50803E-06  0.49378E-03  0.11767E+00  0.10000E+01
   10.5890   3.1917  31.2042   0.7045   9.7790  0.11386E+00  0.11385E+00  0.98649E-05  0.99100E-01  0.39184E-06  0.42233E-03  0.98677E-01  0.10000E+01
   10.5890   3.1917  31.5850   0.7213  10.0131  0.93459E-01  0.93448E-01  0.10723E-04  0.80619E-01  0.29852E-06  0.35759E-03  0.80261E-01  0.10000E+01
