                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5900   3.1000  16.8075  0.15037E+02  0.17371E+02  0.10963E-01  0.16994E+02  0.17270E+02  0.11054E-01  0.16859E+02
   10.5900   3.1000  17.5800  0.12232E+02  0.13953E+02  0.66776E-02  0.13690E+02  0.13830E+02  0.67275E-02  0.13543E+02
   10.5900   3.1000  19.1400  0.81499E+01  0.90551E+01  0.24385E-02  0.89277E+01  0.89161E+01  0.24547E-02  0.87771E+01
   10.5900   3.1000  20.5800  0.55041E+01  0.59888E+01  0.94802E-03  0.59233E+01  0.58661E+01  0.95341E-03  0.57946E+01
   10.5900   3.1000  21.9300  0.37438E+01  0.40119E+01  0.38533E-03  0.39767E+01  0.39156E+01  0.38713E-03  0.38773E+01
   10.5900   3.1000  23.2100  0.26201E+01  0.27592E+01  0.16226E-03  0.27397E+01  0.26813E+01  0.16286E-03  0.26601E+01
   10.5900   3.1000  25.5900  0.12703E+01  0.13002E+01  0.31340E-04  0.12937E+01  0.12545E+01  0.31382E-04  0.12474E+01
   10.5900   3.1000  27.7700  0.60874E+00  0.60695E+00  0.67568E-05  0.60455E+00  0.58171E+00  0.67497E-05  0.57910E+00
   10.5900   3.1000  29.8100  0.27800E+00  0.27046E+00  0.16143E-05  0.26953E+00  0.25764E+00  0.16090E-05  0.25662E+00
   10.5900   3.1000  31.7300  0.11950E+00  0.11355E+00  0.42318E-06  0.11315E+00  0.10755E+00  0.42151E-06  0.10711E+00
   10.5900   3.1000  33.5500  0.47495E-01  0.44118E-01  0.11690E-06  0.43925E-01  0.41565E-01  0.11629E-06  0.41354E-01
   10.5900   2.9000  36.1200  0.24234E-01  0.23755E-01  0.57282E-07  0.23627E-01  0.23117E-01  0.57022E-07  0.22978E-01
