 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
    5.7660   3.4559  18.0000   0.4500   1.9506  0.10944E+02  0.10870E+02  0.73247E-01  0.95828E+01  0.63118E-03  0.15048E+00  0.94317E+01  0.10011E+01
    5.7660   3.5541  18.0000   0.4833   2.0060  0.93786E+01  0.92915E+01  0.87116E-01  0.81096E+01  0.30632E-03  0.16071E+00  0.79485E+01  0.10011E+01
    5.7660   3.6444  18.0000   0.5167   2.0570  0.80063E+01  0.79027E+01  0.10352E+00  0.68392E+01  0.14702E-03  0.17368E+00  0.66653E+01  0.10013E+01
    5.7660   3.7275  18.0000   0.5500   2.1039  0.67865E+01  0.66636E+01  0.12287E+00  0.57353E+01  0.69860E-04  0.18949E+00  0.55458E+01  0.10014E+01
    5.7660   3.8042  18.0000   0.5832   2.1472  0.57117E+01  0.55661E+01  0.14563E+00  0.47855E+01  0.32860E-04  0.20826E+00  0.45773E+01  0.10015E+01
    5.7660   3.8757  18.0000   0.6167   2.1875  0.47795E+01  0.46069E+01  0.17254E+00  0.39790E+01  0.15217E-04  0.23027E+00  0.37487E+01  0.10016E+01
    5.7660   3.9419  18.0000   0.6500   2.2249  0.39993E+01  0.37955E+01  0.20384E+00  0.33155E+01  0.69910E-05  0.25543E+00  0.30601E+01  0.10017E+01
    5.7660   4.0036  18.0000   0.6833   2.2597  0.33618E+01  0.31217E+01  0.24011E+00  0.27802E+01  0.31784E-05  0.28387E+00  0.24963E+01  0.10017E+01
    5.7660   4.0614  18.0000   0.7166   2.2923  0.28548E+01  0.25730E+01  0.28180E+00  0.23571E+01  0.14278E-05  0.31555E+00  0.20415E+01  0.10017E+01
    5.7660   4.1155  18.0000   0.7500   2.3229  0.24662E+01  0.21373E+01  0.32886E+00  0.20312E+01  0.63579E-06  0.35004E+00  0.16812E+01  0.10017E+01
    5.7660   4.1662  18.0000   0.7833   2.3515  0.21735E+01  0.17925E+01  0.38092E+00  0.17810E+01  0.28110E-06  0.38663E+00  0.13943E+01  0.10016E+01
    5.7660   4.2140  18.0000   0.8167   2.3785  0.19467E+01  0.15094E+01  0.43729E+00  0.15815E+01  0.12310E-06  0.42431E+00  0.11572E+01  0.10016E+01
