                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9844  30.1204  0.30171E+00  0.29534E+00  0.22235E-05  0.29420E+00  0.28187E+00  0.22190E-05  0.28061E+00
   10.5890   3.0041  30.3394  0.26570E+00  0.25885E+00  0.17453E-05  0.25787E+00  0.24672E+00  0.17409E-05  0.24565E+00
   10.5890   3.0282  30.6308  0.22366E+00  0.21657E+00  0.12744E-05  0.21577E+00  0.20608E+00  0.12704E-05  0.20520E+00
   10.5890   3.0539  30.9253  0.18564E+00  0.17862E+00  0.92101E-06  0.17797E+00  0.16967E+00  0.91747E-06  0.16896E+00
   10.5890   3.0802  31.2088  0.15306E+00  0.14635E+00  0.66891E-06  0.14583E+00  0.13879E+00  0.66665E-06  0.13821E+00
   10.5890   3.0935  31.5763  0.12420E+00  0.11808E+00  0.48594E-06  0.11764E+00  0.11180E+00  0.48411E-06  0.11133E+00
   10.5890   3.1014  31.9830  0.99355E-01  0.93920E-01  0.35225E-06  0.93564E-01  0.88792E-01  0.35079E-06  0.88403E-01
   10.5890   3.1103  32.3666  0.79365E-01  0.74616E-01  0.25749E-06  0.74320E-01  0.70439E-01  0.25633E-06  0.70115E-01
   10.5890   3.1373  32.6000  0.64163E-01  0.59969E-01  0.19059E-06  0.59717E-01  0.56519E-01  0.18965E-06  0.56243E-01
   10.5890   3.1642  32.8332  0.51322E-01  0.47682E-01  0.14023E-06  0.47464E-01  0.44863E-01  0.13947E-06  0.44625E-01
   10.5890   3.1905  33.0315  0.41533E-01  0.38368E-01  0.10562E-06  0.38174E-01  0.36041E-01  0.10500E-06  0.35829E-01
   10.5890   3.2026  33.3025  0.33601E-01  0.30874E-01  0.80894E-07  0.30698E-01  0.28959E-01  0.80392E-07  0.28767E-01
