                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9778  23.9339  0.30775E+01  0.32428E+01  0.17268E-03  0.32228E+01  0.31500E+01  0.17312E-03  0.31285E+01
   10.5890   3.0075  24.1933  0.27860E+01  0.29145E+01  0.11587E-03  0.28980E+01  0.28267E+01  0.11613E-03  0.28089E+01
   10.5890   3.0431  24.5361  0.24391E+01  0.25316E+01  0.68176E-04  0.25187E+01  0.24504E+01  0.68296E-04  0.24366E+01
   10.5890   3.0788  24.9047  0.21066E+01  0.21677E+01  0.38031E-04  0.21578E+01  0.20939E+01  0.38081E-04  0.20832E+01
   10.5890   3.0955  25.3733  0.17863E+01  0.18243E+01  0.20784E-04  0.18167E+01  0.17589E+01  0.20805E-04  0.17507E+01
   10.5890   3.0985  25.9195  0.14908E+01  0.15120E+01  0.11158E-04  0.15061E+01  0.14553E+01  0.11167E-04  0.14489E+01
   10.5890   3.1087  26.3984  0.12543E+01  0.12634E+01  0.61455E-05  0.12588E+01  0.12140E+01  0.61487E-05  0.12091E+01
   10.5890   3.1426  26.7163  0.10745E+01  0.10744E+01  0.35197E-05  0.10708E+01  0.10304E+01  0.35202E-05  0.10265E+01
   10.5890   3.1808  26.9491  0.93651E+00  0.93037E+00  0.22182E-05  0.92742E+00  0.89070E+00  0.22176E-05  0.88752E+00
   10.5890   3.1996  27.2593  0.81102E+00  0.80101E+00  0.15142E-05  0.79857E+00  0.76571E+00  0.15133E-05  0.76309E+00
