 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.517687917       7.42787790       28.2581005       2.94300008      0.835210085      0.804102480    
  0.533712089       7.60411310       28.3360996       2.99659991      0.748491585      0.714504600    
  0.551039934       7.82317638       28.6191006       3.02349997      0.646494150      0.612390757    
  0.570332468       8.06721497       28.9356003       3.05139995      0.546569705      0.513458312    
  0.590147674       8.31682014       29.2542992       3.07909989      0.457908958      0.426704466    
  0.609629095       8.57306385       29.6331005       3.09509993      0.379659474      0.351131916    
  0.629508555       8.84777927       30.0948009       3.09920001      0.309014767      0.283802837    
  0.649206698       9.11184597       30.4985008       3.10969996      0.252181977      0.230046928    
  0.668750226       9.35201168       30.7700996       3.13689995      0.208113387      0.188469335    
  0.687903106       9.57738113       30.9818001       3.16980004      0.172577888      0.155170709    
  0.705248356       9.78512383       31.1961002       3.19530010      0.144621834      0.129249960    
  0.723133802       10.0138741       31.4958000       3.20959997      0.118902348      0.105619162    
