 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9885  32.0245   0.6753   9.6315  0.13347E+00  0.13346E+00  0.98305E-05  0.12120E+00  0.59443E-06  0.52658E-03  0.12067E+00  0.10000E+01
   10.5890   3.0077  32.2643   0.6913   9.8352  0.11323E+00  0.11322E+00  0.10649E-04  0.10218E+00  0.45905E-06  0.44795E-03  0.10173E+00  0.10000E+01
   10.5890   3.0304  32.5444   0.7105  10.0775  0.92511E-01  0.92499E-01  0.11882E-04  0.82862E-01  0.33829E-06  0.37204E-03  0.82490E-01  0.10000E+01
   10.5890   3.0537  32.8245   0.7302  10.3257  0.74651E-01  0.74638E-01  0.13528E-04  0.66360E-01  0.24761E-06  0.31052E-03  0.66049E-01  0.10000E+01
   10.5890   3.0760  33.1035   0.7500  10.5737  0.59796E-01  0.59780E-01  0.15661E-04  0.52757E-01  0.18169E-06  0.26232E-03  0.52495E-01  0.10000E+01
   10.5890   3.0924  33.4191   0.7697  10.8280  0.47366E-01  0.47347E-01  0.18326E-04  0.41486E-01  0.13307E-06  0.22456E-03  0.41261E-01  0.10000E+01
   10.5890   3.1022  33.7799   0.7894  11.0912  0.37037E-01  0.37016E-01  0.21687E-04  0.32203E-01  0.97223E-07  0.19466E-03  0.32008E-01  0.10000E+01
   10.5890   3.1120  34.1348   0.8092  11.3543  0.28739E-01  0.28712E-01  0.26214E-04  0.24798E-01  0.70969E-07  0.17269E-03  0.24625E-01  0.10000E+01
   10.5890   3.1340  34.3819   0.8289  11.5957  0.22415E-01  0.22382E-01  0.32876E-04  0.19177E-01  0.52240E-07  0.15931E-03  0.19017E-01  0.10000E+01
   10.5890   3.1512  34.5551   0.8435  11.7735  0.18550E-01  0.18510E-01  0.39562E-04  0.15762E-01  0.41603E-07  0.15366E-03  0.15608E-01  0.10000E+01
