                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9973  28.3438  0.93834E+00  0.93680E+00  0.17284E-05  0.93319E+00  0.89873E+00  0.17291E-05  0.89483E+00
   10.5890   3.0235  28.6176  0.81858E+00  0.81212E+00  0.12119E-05  0.80915E+00  0.77783E+00  0.12119E-05  0.77461E+00
   10.5890   3.0511  28.9390  0.69537E+00  0.68476E+00  0.86465E-06  0.68236E+00  0.65461E+00  0.86447E-06  0.65202E+00
   10.5890   3.0802  29.2475  0.58676E+00  0.57403E+00  0.65349E-06  0.57209E+00  0.54774E+00  0.65316E-06  0.54565E+00
   10.5890   3.0957  29.6315  0.48843E+00  0.47473E+00  0.51531E-06  0.47315E+00  0.45221E+00  0.51490E-06  0.45051E+00
   10.5890   3.1007  30.0844  0.40004E+00  0.38654E+00  0.41346E-06  0.38525E+00  0.36763E+00  0.41304E-06  0.36624E+00
   10.5890   3.1092  30.5059  0.32653E+00  0.31366E+00  0.33473E-06  0.31261E+00  0.29787E+00  0.33432E-06  0.29673E+00
   10.5890   3.1377  30.7623  0.27111E+00  0.25879E+00  0.27401E-06  0.25790E+00  0.24533E+00  0.27360E-06  0.24437E+00
   10.5890   3.1688  30.9878  0.22454E+00  0.21304E+00  0.22355E-06  0.21228E+00  0.20162E+00  0.22313E-06  0.20080E+00
   10.5890   3.1951  31.2017  0.18761E+00  0.17705E+00  0.18400E-06  0.17637E+00  0.16730E+00  0.18361E-06  0.16658E+00
   10.5890   3.2057  31.5123  0.15460E+00  0.14519E+00  0.15003E-06  0.14459E+00  0.13702E+00  0.14968E-06  0.13639E+00
