                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9977  28.3373  0.56901E+00  0.56814E+00  0.70969E-05  0.56567E+00  0.54494E+00  0.70954E-05  0.54225E+00
   10.5890   3.0230  28.6193  0.49489E+00  0.49110E+00  0.52248E-05  0.48908E+00  0.47027E+00  0.52201E-05  0.46807E+00
   10.5890   3.0513  28.9360  0.41996E+00  0.41384E+00  0.36985E-05  0.41223E+00  0.39555E+00  0.36924E-05  0.39379E+00
   10.5890   3.0791  29.2539  0.35343E+00  0.34589E+00  0.26205E-05  0.34460E+00  0.32999E+00  0.26142E-05  0.32859E+00
   10.5890   3.0951  29.6371  0.29369E+00  0.28561E+00  0.18637E-05  0.28458E+00  0.27202E+00  0.18580E-05  0.27089E+00
   10.5890   3.1009  30.0824  0.24072E+00  0.23272E+00  0.13274E-05  0.23189E+00  0.22130E+00  0.13227E-05  0.22040E+00
   10.5890   3.1098  30.4965  0.19687E+00  0.18920E+00  0.95334E-06  0.18853E+00  0.17964E+00  0.94939E-06  0.17891E+00
   10.5890   3.1393  30.7539  0.16298E+00  0.15567E+00  0.69408E-06  0.15512E+00  0.14754E+00  0.69151E-06  0.14694E+00
   10.5890   3.1665  31.0056  0.13470E+00  0.12789E+00  0.51087E-06  0.12743E+00  0.12101E+00  0.50875E-06  0.12051E+00
   10.5890   3.1914  31.2130  0.11345E+00  0.10715E+00  0.39175E-06  0.10676E+00  0.10124E+00  0.38996E-06  0.10081E+00
   10.5890   3.1917  31.5850  0.93463E-01  0.87879E-01  0.29997E-06  0.87546E-01  0.82934E-01  0.29852E-06  0.82569E-01
