 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598031878       8.53420734       30.1203995       2.98440003      0.301712602      0.281865150    
  0.612144828       8.71297550       30.3393993       3.00410008      0.265700847      0.246718958    
  0.630684674       8.94833946       30.6308002       3.02819991      0.223662809      0.206076309    
  0.650236905       9.19439316       30.9253006       3.05390000      0.185642883      0.169672012    
  0.669954538       9.44013691       31.2087994       3.08019996      0.153063253      0.138787001    
  0.689602971       9.69978619       31.5762997       3.09349990      0.124204233      0.111799136    
  0.709568501       9.97009754       31.9829998       3.10139990       9.93552431E-02   8.87915641E-02
  0.729184806       10.2335463       32.3666000       3.11030006       7.93651864E-02   7.04386830E-02
  0.748574197       10.4677334       32.5999985       3.13730001       6.41629919E-02   5.65189868E-02
  0.768308222       10.7049017       32.8331985       3.16420007       5.13219200E-02   4.48631383E-02
  0.786605358       10.9210148       33.0315018       3.19050002       4.15327549E-02   3.60413231E-02
  0.803543746       11.1379375       33.3025017       3.20260000       3.36014964E-02   2.89593861E-02
