                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9844  30.1162  0.50173E+00  0.49097E+00  0.57840E-06  0.48924E+00  0.46865E+00  0.57828E-06  0.46679E+00
   10.5890   3.0038  30.3366  0.44222E+00  0.43064E+00  0.49111E-06  0.42916E+00  0.41054E+00  0.49090E-06  0.40893E+00
   10.5890   3.0275  30.6378  0.37135E+00  0.35936E+00  0.40048E-06  0.35813E+00  0.34200E+00  0.40018E-06  0.34068E+00
   10.5890   3.0537  30.9277  0.30859E+00  0.29675E+00  0.32673E-06  0.29573E+00  0.28193E+00  0.32640E-06  0.28084E+00
   10.5890   3.0787  31.2212  0.25409E+00  0.24281E+00  0.26569E-06  0.24196E+00  0.23030E+00  0.26534E-06  0.22938E+00
   10.5890   3.0943  31.5720  0.20647E+00  0.19615E+00  0.21433E-06  0.19543E+00  0.18575E+00  0.21399E-06  0.18497E+00
   10.5890   3.1027  31.9714  0.16536E+00  0.15622E+00  0.17048E-06  0.15561E+00  0.14772E+00  0.17017E-06  0.14706E+00
   10.5890   3.1121  32.3558  0.13164E+00  0.12368E+00  0.13387E-06  0.12314E+00  0.11678E+00  0.13361E-06  0.11621E+00
   10.5890   3.1370  32.6043  0.10606E+00  0.99095E-01  0.10481E-06  0.98621E-01  0.93421E-01  0.10457E-06  0.92920E-01
   10.5890   3.1643  32.8262  0.85099E-01  0.79075E-01  0.81055E-07  0.78643E-01  0.74434E-01  0.80841E-07  0.73980E-01
   10.5890   3.1888  33.0473  0.68427E-01  0.63223E-01  0.62504E-07  0.62820E-01  0.59418E-01  0.62321E-07  0.58998E-01
   10.5890   3.2018  33.2968  0.55859E-01  0.51369E-01  0.49367E-07  0.50988E-01  0.48217E-01  0.49212E-07  0.47821E-01
