 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.534170330       7.60993958       28.3437996       2.99729991      0.938335180      0.898734391    
  0.550983369       7.82237434       28.6175995       3.02349997      0.818582535      0.777828157    
  0.570384920       8.06827736       28.9389992       3.05110002      0.695368707      0.654608488    
  0.590176761       8.31601143       29.2474995       3.08019996      0.586763620      0.547739267    
  0.609731674       8.57381821       29.6315002       3.09570003      0.488430232      0.452210933    
  0.629514217       8.84608746       30.0844002       3.10069990      0.400043160      0.367628515    
  0.649366379       9.11469650       30.5058994       3.10920000      0.326529592      0.297866017    
  0.668661714       9.34977055       30.7623005       3.13770008      0.271105140      0.245327279    
  0.687853515       9.57798100       30.9878006       3.16880012      0.224542618      0.201617181    
  0.705432057       9.78793812       31.2017002       3.19510007      0.187611550      0.167304680    
  0.722611070       10.0119247       31.5123005       3.20569992      0.154598132      0.137021050    
