                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9789  23.9227  0.36625E+01  0.38766E+01  0.17353E-03  0.38489E+01  0.37733E+01  0.17398E-03  0.37433E+01
   10.5890   3.0087  24.1879  0.33282E+01  0.34986E+01  0.11575E-03  0.34758E+01  0.33994E+01  0.11601E-03  0.33748E+01
   10.5890   3.0443  24.5278  0.29368E+01  0.30611E+01  0.68295E-04  0.30432E+01  0.29680E+01  0.68418E-04  0.29487E+01
   10.5890   3.0800  24.9007  0.25522E+01  0.26353E+01  0.37925E-04  0.26216E+01  0.25496E+01  0.37976E-04  0.25347E+01
   10.5890   3.0960  25.3719  0.21800E+01  0.22352E+01  0.20752E-04  0.22245E+01  0.21583E+01  0.20773E-04  0.21467E+01
   10.5890   3.0996  25.9135  0.18346E+01  0.18671E+01  0.11154E-04  0.18588E+01  0.17994E+01  0.11163E-04  0.17905E+01
   10.5890   3.1091  26.3988  0.15526E+01  0.15688E+01  0.61268E-05  0.15624E+01  0.15092E+01  0.61302E-05  0.15023E+01
   10.5890   3.1420  26.7197  0.13396E+01  0.13431E+01  0.35200E-05  0.13379E+01  0.12895E+01  0.35205E-05  0.12839E+01
   10.5890   3.1807  26.9438  0.11775E+01  0.11728E+01  0.22308E-05  0.11686E+01  0.11239E+01  0.22302E-05  0.11193E+01
   10.5890   3.1990  27.2658  0.10218E+01  0.10117E+01  0.15103E-05  0.10082E+01  0.96795E+00  0.15094E-05  0.96420E+00
