 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456832081       6.51364422       26.2119999       2.99090004       1.53617525       1.51420927    
  0.471526921       6.70016146       26.4745007       3.01690006       1.36991262       1.34050357    
  0.490607619       6.94127512       26.8083000       3.04949999       1.17783368       1.14175117    
  0.510217249       7.18951607       27.1544991       3.07999992       1.00394177      0.964303076    
  0.529795825       7.45038748       27.5834999       3.09509993      0.843110144      0.803153038    
  0.549493015       7.72160959       28.0653000       3.10069990      0.699637234      0.661224723    
  0.569245875       7.98882008       28.5114002       3.11039996      0.580230415      0.544127822    
  0.588561118       8.22554207       28.7931004       3.14150000      0.490140498      0.455757529    
  0.607290506       8.45105839       29.0438995       3.17330003      0.415205836      0.383278400    
  0.623408496       8.64213181       29.2441998       3.20169997      0.359170943      0.329363316    
