 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9973  28.3438   0.5342   7.6099  0.93834E+00  0.93821E+00  0.12090E-03  0.89873E+00  0.17291E-05  0.38978E-02  0.89483E+00  0.10012E+01
   10.5890   3.0235  28.6176   0.5510   7.8224  0.81858E+00  0.81846E+00  0.12227E-03  0.77783E+00  0.12119E-05  0.32129E-02  0.77461E+00  0.10013E+01
   10.5890   3.0511  28.9390   0.5704   8.0683  0.69537E+00  0.69524E+00  0.12407E-03  0.65461E+00  0.86447E-06  0.25885E-02  0.65202E+00  0.10014E+01
   10.5890   3.0802  29.2475   0.5902   8.3160  0.58676E+00  0.58664E+00  0.12682E-03  0.54774E+00  0.65316E-06  0.20931E-02  0.54565E+00  0.10015E+01
   10.5890   3.0957  29.6315   0.6097   8.5738  0.48843E+00  0.48830E+00  0.12809E-03  0.45221E+00  0.51490E-06  0.17016E-02  0.45051E+00  0.10016E+01
   10.5890   3.1007  30.0844   0.6295   8.8461  0.40004E+00  0.39991E+00  0.12836E-03  0.36763E+00  0.41304E-06  0.13840E-02  0.36624E+00  0.10018E+01
   10.5890   3.1092  30.5059   0.6494   9.1147  0.32653E+00  0.32640E+00  0.13003E-03  0.29787E+00  0.33432E-06  0.11366E-02  0.29673E+00  0.10019E+01
   10.5890   3.1377  30.7623   0.6687   9.3498  0.27111E+00  0.27097E+00  0.13606E-03  0.24533E+00  0.27360E-06  0.96034E-03  0.24437E+00  0.10020E+01
   10.5890   3.1688  30.9878   0.6879   9.5780  0.22454E+00  0.22440E+00  0.14376E-03  0.20162E+00  0.22313E-06  0.82124E-03  0.20080E+00  0.10022E+01
   10.5890   3.1951  31.2017   0.7054   9.7879  0.18761E+00  0.18746E+00  0.15161E-03  0.16730E+00  0.18361E-06  0.72094E-03  0.16658E+00  0.10023E+01
   10.5890   3.2057  31.5123   0.7226  10.0119  0.15460E+00  0.15444E+00  0.15739E-03  0.13702E+00  0.14968E-06  0.63547E-03  0.13639E+00  0.10024E+01
