 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456818223       6.51387501       26.2147007       2.99040008       1.87960815       1.86274862    
  0.471647680       6.70170021       26.4766998       3.01710010       1.68435168       1.65616989    
  0.490591526       6.94215250       26.8153992       3.04830003       1.45844972       1.42022789    
  0.510211110       7.18904734       27.1518002       3.08039999       1.25339353       1.20835066    
  0.529703856       7.44919348       27.5816994       3.09500003       1.06017935       1.01357460    
  0.549596071       7.72347021       28.0706005       3.10030007      0.883728862      0.837830961    
  0.569230855       7.98807526       28.5077000       3.11089993      0.738873601      0.694681168    
  0.588628232       8.22769451       28.8020992       3.14039993      0.626359224      0.583828866    
  0.607374430       8.45028782       29.0345993       3.17499995      0.534388840      0.493917614    
  0.623674035       8.64955807       29.2719994       3.19849992      0.461252451      0.423344404    
