 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379400462       5.41778946       23.9165993       2.97939992       2.26116276       2.32833600    
  0.393179178       5.59359360       24.1905994       3.00780010       2.04814887       2.09089828    
  0.410976738       5.81933641       24.5344009       3.04340005       1.80109859       1.81940842    
  0.430234760       6.06312227       24.9027996       3.07920003       1.56341076       1.56218863    
  0.449717641       6.32435179       25.3763008       3.09500003       1.33162940       1.31767118    
  0.469522685       6.59899235       25.9120998       3.09940004       1.11913633       1.09730947    
  0.489228547       6.86732244       26.4022999       3.10879993      0.943601191      0.916987538    
  0.508219719       7.10176229       26.7103996       3.14249992      0.815161765      0.784680367    
  0.525831997       7.31008005       26.9398994       3.18079996      0.714351058      0.681680202    
  0.543739915       7.52505684       27.1959991       3.21409988      0.620266318      0.586871207    
