 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9904  26.2147   0.4568   6.5139  0.18796E+01  0.18795E+01  0.14013E-03  0.18627E+01  0.16108E-04  0.10295E-01  0.18524E+01  0.10009E+01
   10.5890   3.0171  26.4767   0.4716   6.7017  0.16844E+01  0.16842E+01  0.13990E-03  0.16562E+01  0.10205E-04  0.85302E-02  0.16476E+01  0.10010E+01
   10.5890   3.0483  26.8154   0.4906   6.9422  0.14584E+01  0.14583E+01  0.13970E-03  0.14202E+01  0.57586E-05  0.67469E-02  0.14135E+01  0.10010E+01
   10.5890   3.0804  27.1518   0.5102   7.1890  0.12534E+01  0.12533E+01  0.14021E-03  0.12084E+01  0.32862E-05  0.53263E-02  0.12030E+01  0.10011E+01
   10.5890   3.0950  27.5817   0.5297   7.4492  0.10602E+01  0.10600E+01  0.13831E-03  0.10136E+01  0.19795E-05  0.42237E-02  0.10093E+01  0.10012E+01
   10.5890   3.1003  28.0706   0.5496   7.7235  0.88373E+00  0.88359E+00  0.13544E-03  0.83783E+00  0.12726E-05  0.33430E-02  0.83449E+00  0.10013E+01
   10.5890   3.1109  28.5077   0.5692   7.9881  0.73887E+00  0.73874E+00  0.13434E-03  0.69468E+00  0.89416E-06  0.26778E-02  0.69200E+00  0.10014E+01
   10.5890   3.1404  28.8021   0.5886   8.2277  0.62636E+00  0.62622E+00  0.13739E-03  0.58383E+00  0.67691E-06  0.21803E-02  0.58165E+00  0.10015E+01
   10.5890   3.1750  29.0346   0.6074   8.4503  0.53439E+00  0.53425E+00  0.14229E-03  0.49392E+00  0.53987E-06  0.18061E-02  0.49211E+00  0.10016E+01
   10.5890   3.1985  29.2720   0.6237   8.6496  0.46125E+00  0.46111E+00  0.14608E-03  0.42334E+00  0.45136E-06  0.15413E-02  0.42180E+00  0.10017E+01
