                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9903  26.2109  0.11490E+01  0.11787E+01  0.31514E-04  0.11721E+01  0.11383E+01  0.31584E-04  0.11312E+01
   10.5890   3.0180  26.4716  0.10272E+01  0.10470E+01  0.23510E-04  0.10416E+01  0.10095E+01  0.23547E-04  0.10036E+01
   10.5890   3.0495  26.8105  0.88708E+00  0.89738E+00  0.16329E-04  0.89312E+00  0.86348E+00  0.16341E-04  0.85884E+00
   10.5890   3.0801  27.1556  0.75997E+00  0.76298E+00  0.11303E-04  0.75962E+00  0.73268E+00  0.11303E-04  0.72901E+00
   10.5890   3.0965  27.5729  0.64271E+00  0.64088E+00  0.78810E-05  0.63823E+00  0.61431E+00  0.78748E-05  0.61142E+00
   10.5890   3.1000  28.0727  0.53407E+00  0.52906E+00  0.54596E-05  0.52697E+00  0.50627E+00  0.54520E-05  0.50400E+00
   10.5890   3.1098  28.5176  0.44508E+00  0.43803E+00  0.38229E-05  0.43637E+00  0.41845E+00  0.38152E-05  0.41664E+00
   10.5890   3.1403  28.8043  0.37723E+00  0.36876E+00  0.27328E-05  0.36743E+00  0.35163E+00  0.27253E-05  0.35017E+00
   10.5890   3.1773  29.0137  0.32307E+00  0.31377E+00  0.19963E-05  0.31267E+00  0.29864E+00  0.19893E-05  0.29745E+00
   10.5890   3.2000  29.2630  0.27770E+00  0.26825E+00  0.15079E-05  0.26733E+00  0.25494E+00  0.15018E-05  0.25394E+00
