 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456666768       6.51180077       26.2108994       2.99029994       1.14902711       1.13829851    
  0.471665829       6.70116186       26.4715996       3.01799989       1.02715385       1.00949883    
  0.490686566       6.94239235       26.8104992       3.04949999      0.887077987      0.863480568    
  0.510281146       7.19032097       27.1555996       3.08010006      0.759966075      0.732677162    
  0.529735088       7.44814157       27.5729008       3.09649992      0.642710209      0.614310622    
  0.549601555       7.72385693       28.0727005       3.09999990      0.534073949      0.506274760    
  0.569332898       7.99068213       28.5175991       3.10980010      0.445077181      0.418446422    
  0.588689566       8.22866344       28.8043003       3.14030004      0.377228737      0.351626307    
  0.607146680       8.44449902       29.0137005       3.17729998      0.323072731      0.298644423    
  0.623717785       8.64840984       29.2630005       3.20000005      0.277703643      0.254937708    
