 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.675416470       9.63370514       32.0299988       2.98819995      0.221592411      0.201094970    
  0.691167474       9.83294678       32.2599983       3.00780010      0.188559473      0.170073673    
  0.710589528       10.0797863       32.5508995       3.02990007      0.153374821      0.137298733    
  0.730163872       10.3249769       32.8237991       3.05360007      0.123882443      0.110081896    
  0.750067055       10.5737648       33.0990982       3.07680011       9.89273041E-02   8.72749984E-02
  0.769745469       10.8271952       33.4123001       3.09340000       7.82446638E-02   6.85584247E-02
  0.789383948       11.0900974       33.7770004       3.10240006       6.12432137E-02   5.32793701E-02
  0.809170783       11.3573027       34.1535988       3.10949993       4.73080762E-02   4.08839174E-02
  0.828995883       11.5985384       34.3902016       3.13330007       3.68460827E-02   3.16955559E-02
  0.843754590       11.7765274       34.5591011       3.15129995       3.24731283E-02   2.73660701E-02
