                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9884  32.0297  0.17021E+00  0.16288E+00  0.24421E-06  0.16235E+00  0.15462E+00  0.24397E-06  0.15405E+00
   10.5890   3.0075  32.2637  0.14472E+00  0.13787E+00  0.20547E-06  0.13740E+00  0.13072E+00  0.20522E-06  0.13022E+00
   10.5890   3.0304  32.5436  0.11826E+00  0.11206E+00  0.16493E-06  0.11166E+00  0.10611E+00  0.16468E-06  0.10568E+00
   10.5890   3.0531  32.8277  0.95660E-01  0.90152E-01  0.12998E-06  0.89801E-01  0.85239E-01  0.12975E-06  0.84868E-01
   10.5890   3.0754  33.1077  0.76986E-01  0.72149E-01  0.10091E-06  0.71839E-01  0.68117E-01  0.10070E-06  0.67790E-01
   10.5890   3.0920  33.4216  0.61463E-01  0.57266E-01  0.77221E-07  0.56986E-01  0.53984E-01  0.77039E-07  0.53691E-01
   10.5890   3.0982  33.8133  0.48205E-01  0.44668E-01  0.58056E-07  0.44414E-01  0.42049E-01  0.57906E-07  0.41785E-01
   10.5890   3.1108  34.1437  0.38070E-01  0.35038E-01  0.43443E-07  0.34800E-01  0.32925E-01  0.43320E-07  0.32680E-01
   10.5890   3.1354  34.3666  0.30300E-01  0.27591E-01  0.32546E-07  0.27362E-01  0.25851E-01  0.32444E-07  0.25616E-01
   10.5890   3.1497  34.5743  0.23150E-01  0.21253E-01  0.25868E-07  0.21028E-01  0.19960E-01  0.25782E-07  0.19731E-01
