0.15  60  0.00273872  0.0729724
0.15  60  0.00263338  0.0561326
0.15  60  0.00252805  0.0449061
0.15  60  0.00242271  0.0368871
0.15  60  0.00231738  0.0308729
0.15  75  0.00408726  0.087123
0.15  75  0.00392377  0.0696984
0.15  75  0.00376027  0.0572523
0.15  75  0.00359678  0.0479177
0.15  75  0.00343329  0.0406574
0.15  75  0.0032698  0.0348492
0.15  75  0.00310631  0.030097
0.15  75  0.00294282  0.0261369
0.15  75  0.00277933  0.022786
0.15  90  0.0058377  0.124435
0.15  90  0.00560419  0.0995482
0.15  90  0.00537069  0.0817717
0.15  90  0.00513718  0.0684394
0.15  90  0.00490367  0.0580698
0.15  90  0.00467016  0.0497741
0.15  90  0.00443665  0.0429867
0.15  90  0.00420315  0.0373306
0.15  90  0.00396964  0.0325446
0.15  90  0.00373613  0.0284423
0.15  90  0.00350262  0.024887
0.15  90  0.00326911  0.0217762
0.15  90  0.00303561  0.0190313
0.15  145  0.014516  0.30942
0.15  145  0.0133547  0.203333
0.15  145  0.0121934  0.144396
0.15  145  0.0110321  0.10689
0.15  145  0.00987087  0.0809251
0.15  145  0.00870959  0.0618839
0.15  145  0.00754831  0.047323
0.2  60  0.00491565  0.104781
0.2  60  0.00463475  0.0705667
0.2  60  0.00435386  0.0515588
0.2  60  0.00407296  0.0394629
0.2  60  0.00379207  0.0310888
0.2  60  0.00351118  0.0249478
0.2  60  0.00323028  0.0202518
0.2  75  0.00762954  0.16263
0.2  75  0.00719357  0.109526
0.2  75  0.0067576  0.0800241
0.2  75  0.00632162  0.0612501
0.2  75  0.00588565  0.0482528
0.2  75  0.00544967  0.0387214
0.2  75  0.0050137  0.0314326
0.2  75  0.00457773  0.0256784
0.2  75  0.00414175  0.0210202
0.2  75  0.00370578  0.0171721
0.2  75  0.0032698  0.0139397
0.2  75  0.00283383  0.0111862
0.2  90  0.010897  0.232279
0.2  90  0.0102744  0.156433
0.2  90  0.00965167  0.114296
0.2  90  0.00902898  0.0874817
0.2  90  0.00840629  0.068918
0.2  90  0.0077836  0.0553045
0.2  90  0.00716092  0.0448943
0.2  90  0.00653823  0.0366756
0.2  90  0.00591554  0.0300225
0.2  90  0.00529285  0.0245264
0.2  90  0.00467016  0.0199096
0.2  90  0.00404747  0.0159769
0.2  145  0.0263223  0.467567
0.2  145  0.0247739  0.330048
0.2  145  0.0232256  0.247536
0.2  145  0.0216772  0.192528
0.2  145  0.0201288  0.153236
0.2  145  0.0185805  0.123768
0.2  145  0.0170321  0.100848
0.2  145  0.0154837  0.0825119
0.2  145  0.0139353  0.0675097
0.2  145  0.012387  0.0550079
0.2  145  0.0108386  0.0444295
0.25  34  0.00255734  0.0545116
