 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.456832081       6.51364422       26.2119999       2.99090004       1.58068240       1.55518544      0.98386967182159424     
  0.471526921       6.70016146       26.4745007       3.01690006       1.40935004       1.37626565      0.97652506828308105     
  0.490607619       6.94127512       26.8083000       3.04949999       1.21127617       1.17164624      0.96728247404098511     
  0.510217249       7.18951607       27.1544991       3.07999992       1.03184032      0.988815844      0.95830315351486206     
  0.529795825       7.45038748       27.5834999       3.09509993      0.865848482      0.822752297      0.95022666454315186     
  0.549493015       7.72160959       28.0653000       3.10069990      0.717752755      0.676502645      0.94252878427505493     
  0.569245875       7.98882008       28.5114002       3.11039996      0.594449461      0.555849612      0.93506622314453125     
  0.588561118       8.22554207       28.7931004       3.14150000      0.501306593      0.464901358      0.92737931013107300     
  0.607290506       8.45105839       29.0438995       3.17330003      0.423801959      0.389859468      0.91990953683853149     
  0.623408496       8.64213181       29.2441998       3.20169997      0.365826637      0.334252864      0.91369199752807617     
