                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9884  32.0297  0.17165E+00  0.16381E+00  0.24421E-06  0.16324E+00  0.15522E+00  0.24396E-06  0.15461E+00
   10.5890   3.0075  32.2637  0.14530E+00  0.13801E+00  0.20547E-06  0.13752E+00  0.13061E+00  0.20521E-06  0.13009E+00
   10.5890   3.0304  32.5436  0.11796E+00  0.11143E+00  0.16493E-06  0.11101E+00  0.10531E+00  0.16467E-06  0.10486E+00
   10.5890   3.0531  32.8277  0.94625E-01  0.88886E-01  0.12998E-06  0.88523E-01  0.83871E-01  0.12974E-06  0.83485E-01
   10.5890   3.0754  33.1077  0.75372E-01  0.70412E-01  0.10091E-06  0.70093E-01  0.66341E-01  0.10069E-06  0.66003E-01
   10.5890   3.0920  33.4216  0.59468E-01  0.55249E-01  0.77221E-07  0.54964E-01  0.51978E-01  0.77035E-07  0.51678E-01
   10.5890   3.0982  33.8133  0.46146E-01  0.42639E-01  0.58056E-07  0.42381E-01  0.40057E-01  0.57902E-07  0.39788E-01
   10.5890   3.1108  34.1437  0.35880E-01  0.32959E-01  0.43443E-07  0.32720E-01  0.30915E-01  0.43318E-07  0.30667E-01
   10.5890   3.1354  34.3666  0.28103E-01  0.25646E-01  0.32546E-07  0.25417E-01  0.24012E-01  0.32442E-07  0.23775E-01
   10.5890   3.1497  34.5743  0.23044E-01  0.20912E-01  0.25868E-07  0.20688E-01  0.19549E-01  0.25781E-07  0.19320E-01
