                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9904  26.2147  0.18349E+01  0.18861E+01  0.16085E-04  0.18758E+01  0.18171E+01  0.16106E-04  0.18063E+01
   10.5890   3.0171  26.4767  0.16447E+01  0.16801E+01  0.10194E-04  0.16716E+01  0.16161E+01  0.10204E-04  0.16071E+01
   10.5890   3.0483  26.8154  0.14248E+01  0.14443E+01  0.57540E-05  0.14376E+01  0.13866E+01  0.57578E-05  0.13795E+01
   10.5890   3.0804  27.1518  0.12253E+01  0.12325E+01  0.32848E-05  0.12273E+01  0.11810E+01  0.32857E-05  0.11754E+01
   10.5890   3.0950  27.5817  0.10372E+01  0.10362E+01  0.19794E-05  0.10321E+01  0.99115E+00  0.19792E-05  0.98677E+00
   10.5890   3.1003  28.0706  0.86548E+00  0.85881E+00  0.12728E-05  0.85556E+00  0.82008E+00  0.12724E-05  0.81663E+00
   10.5890   3.1109  28.5077  0.72450E+00  0.71428E+00  0.89455E-06  0.71169E+00  0.68094E+00  0.89402E-06  0.67819E+00
   10.5890   3.1404  28.8021  0.61509E+00  0.60241E+00  0.67741E-06  0.60031E+00  0.57326E+00  0.67680E-06  0.57104E+00
   10.5890   3.1750  29.0346  0.52568E+00  0.51145E+00  0.54047E-06  0.50972E+00  0.48584E+00  0.53977E-06  0.48401E+00
   10.5890   3.1985  29.2720  0.45454E+00  0.43987E+00  0.45198E-06  0.43840E+00  0.41725E+00  0.45128E-06  0.41569E+00
