 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.456666768       6.51180077       26.2108994       2.99029994       1.15612268       1.14546204      0.99077898263931274     
  0.471665829       6.70116186       26.4715996       3.01799989       1.03441286       1.01672137      0.98289704322814941     
  0.490686566       6.94239235       26.8104992       3.04949999      0.894343793      0.870571375      0.97341912984848022     
  0.510281146       7.19032097       27.1555996       3.08010006      0.767072618      0.739486754      0.96403747797012329     
  0.529735088       7.44814157       27.5729008       3.09649992      0.649475098      0.620701492      0.95569711923599243     
  0.549601555       7.72385693       28.0727005       3.09999990      0.540360808      0.512119591      0.94773638248443604     
  0.569332898       7.99068213       28.5175991       3.10980010      0.450897187      0.423772067      0.93984186649322510     
  0.588689566       8.22866344       28.8043003       3.14030004      0.382672310      0.356532007      0.93169009685516357     
  0.607146680       8.44449902       29.0137005       3.17729998      0.328170776      0.303178668      0.92384421825408936     
  0.623717785       8.64840984       29.2630005       3.20000005      0.282428503      0.259070218      0.91729485988616943     
