                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9973  28.3438  0.91889E+00  0.92227E+00  0.17284E-05  0.91844E+00  0.88560E+00  0.17291E-05  0.88146E+00
   10.5890   3.0235  28.6176  0.80244E+00  0.80024E+00  0.12119E-05  0.79710E+00  0.76716E+00  0.12119E-05  0.76376E+00
   10.5890   3.0511  28.9390  0.68262E+00  0.67591E+00  0.86465E-06  0.67340E+00  0.64676E+00  0.86447E-06  0.64404E+00
   10.5890   3.0802  29.2475  0.57702E+00  0.56732E+00  0.65349E-06  0.56530E+00  0.54186E+00  0.65316E-06  0.53967E+00
   10.5890   3.0957  29.6315  0.48132E+00  0.47020E+00  0.51531E-06  0.46857E+00  0.44835E+00  0.51490E-06  0.44658E+00
   10.5890   3.1007  30.0844  0.39521E+00  0.38377E+00  0.41346E-06  0.38245E+00  0.36537E+00  0.41304E-06  0.36394E+00
   10.5890   3.1092  30.5059  0.32358E+00  0.31235E+00  0.33473E-06  0.31126E+00  0.29692E+00  0.33432E-06  0.29575E+00
   10.5890   3.1377  30.7623  0.26963E+00  0.25869E+00  0.27401E-06  0.25778E+00  0.24550E+00  0.27360E-06  0.24452E+00
   10.5890   3.1688  30.9878  0.22430E+00  0.21391E+00  0.22355E-06  0.21313E+00  0.20267E+00  0.22313E-06  0.20183E+00
   10.5890   3.1951  31.2017  0.18831E+00  0.17863E+00  0.18400E-06  0.17794E+00  0.16900E+00  0.18361E-06  0.16827E+00
   10.5890   3.2057  31.5123  0.15603E+00  0.14730E+00  0.15003E-06  0.14670E+00  0.13919E+00  0.14968E-06  0.13854E+00
