                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9850  30.1160  0.39956E+00  0.39070E+00  0.57735E-06  0.38940E+00  0.37268E+00  0.57722E-06  0.37128E+00
   10.5890   3.0030  30.3379  0.35122E+00  0.34187E+00  0.49203E-06  0.34076E+00  0.32573E+00  0.49181E-06  0.32453E+00
   10.5890   3.0280  30.6330  0.29293E+00  0.28338E+00  0.40075E-06  0.28246E+00  0.26955E+00  0.40044E-06  0.26857E+00
   10.5890   3.0537  30.9286  0.24153E+00  0.23221E+00  0.32661E-06  0.23146E+00  0.22053E+00  0.32627E-06  0.21972E+00
   10.5890   3.0782  31.2247  0.19767E+00  0.18891E+00  0.26568E-06  0.18829E+00  0.17912E+00  0.26533E-06  0.17845E+00
   10.5890   3.0952  31.5652  0.15992E+00  0.15197E+00  0.21441E-06  0.15145E+00  0.14388E+00  0.21407E-06  0.14332E+00
   10.5890   3.1019  31.9775  0.12726E+00  0.12029E+00  0.17043E-06  0.11985E+00  0.11373E+00  0.17012E-06  0.11326E+00
   10.5890   3.1118  32.3592  0.10089E+00  0.94856E-01  0.13378E-06  0.94476E-01  0.89561E-01  0.13351E-06  0.89157E-01
   10.5890   3.1373  32.6050  0.81017E-01  0.75749E-01  0.10464E-06  0.75412E-01  0.71413E-01  0.10440E-06  0.71056E-01
   10.5890   3.1639  32.8344  0.64731E-01  0.60181E-01  0.80785E-07  0.59875E-01  0.56646E-01  0.80572E-07  0.56324E-01
   10.5890   3.1901  33.0263  0.52422E-01  0.48474E-01  0.63008E-07  0.48189E-01  0.45560E-01  0.62824E-07  0.45262E-01
   10.5890   3.2067  33.2829  0.41925E-01  0.38560E-01  0.48646E-07  0.38292E-01  0.36189E-01  0.48493E-07  0.35910E-01
