 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456832081       6.51364422       26.2119999       2.99090004       1.58126235       1.56343269    
  0.471526921       6.70016146       26.4745007       3.01690006       1.40995479       1.38326013    
  0.490607619       6.94127512       26.8083000       3.04949999       1.21191156       1.17745936    
  0.510217249       7.18951607       27.1544991       3.07999992       1.03250265      0.993562937    
  0.529795825       7.45038748       27.5834999       3.09509993      0.866519630      0.826640248    
  0.549493015       7.72160959       28.0653000       3.10069990      0.718419552      0.679795802    
  0.569245875       7.98882008       28.5114002       3.11039996      0.595111489      0.558558702    
  0.588561118       8.22554207       28.7931004       3.14150000      0.501980305      0.467151642    
  0.607290506       8.45105839       29.0438995       3.17330003      0.424483091      0.391850114    
  0.623408496       8.64213181       29.2441998       3.20169997      0.366510063      0.336037904    
