 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.675416470       9.63370514       32.0299988       2.98819995      0.220643997      0.201510474    
  0.691167474       9.83294678       32.2599983       3.00780010      0.188454613      0.171058536    
  0.710589528       10.0797863       32.5508995       3.02990007      0.154129535      0.138879418    
  0.730163872       10.3249769       32.8237991       3.05360007      0.125324428      0.112097345    
  0.750067055       10.5737648       33.0990982       3.07680011      0.100895487       8.95763338E-02
  0.769745469       10.8271952       33.4123001       3.09340000       8.05151686E-02   7.09667206E-02
  0.789383948       11.0900974       33.7770004       3.10240006       6.34754822E-02   5.55476360E-02
  0.809170783       11.3573027       34.1535988       3.10949993       4.95425351E-02   4.30228114E-02
  0.828995883       11.5985384       34.3902016       3.13330007       3.89506742E-02   3.35265249E-02
  0.843754590       11.7765274       34.5591011       3.15129995       3.24058458E-02   2.76939776E-02
