 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9850  30.1160   0.5980   8.5335  0.39956E+00  0.39952E+00  0.37478E-04  0.37268E+00  0.57722E-06  0.13985E-02  0.37128E+00  0.10017E+01
   10.5890   3.0030  30.3379   0.6118   8.7089  0.35122E+00  0.35118E+00  0.41954E-04  0.32573E+00  0.49181E-06  0.12022E-02  0.32453E+00  0.10018E+01
   10.5890   3.0280  30.6330   0.6307   8.9490  0.29293E+00  0.29288E+00  0.48344E-04  0.26955E+00  0.40044E-06  0.98293E-03  0.26857E+00  0.10019E+01
   10.5890   3.0537  30.9286   0.6503   9.1957  0.24153E+00  0.24148E+00  0.55239E-04  0.22053E+00  0.32627E-06  0.80689E-03  0.21972E+00  0.10020E+01
   10.5890   3.0782  31.2247   0.6700   9.4434  0.19767E+00  0.19761E+00  0.62415E-04  0.17912E+00  0.26533E-06  0.66909E-03  0.17845E+00  0.10022E+01
   10.5890   3.0952  31.5652   0.6897   9.6985  0.15992E+00  0.15985E+00  0.69298E-04  0.14388E+00  0.21407E-06  0.56003E-03  0.14332E+00  0.10023E+01
   10.5890   3.1019  31.9775   0.7095   9.9684  0.12726E+00  0.12718E+00  0.75543E-04  0.11373E+00  0.17012E-06  0.47187E-03  0.11326E+00  0.10025E+01
   10.5890   3.1118  32.3592   0.7294  10.2339  0.10089E+00  0.10081E+00  0.82418E-04  0.89561E-01  0.13351E-06  0.40404E-03  0.89157E-01  0.10026E+01
   10.5890   3.1373  32.6050   0.7488  10.4709  0.81017E-01  0.80925E-01  0.91464E-04  0.71413E-01  0.10440E-06  0.35699E-03  0.71056E-01  0.10028E+01
   10.5890   3.1639  32.8344   0.7683  10.7046  0.64731E-01  0.64629E-01  0.10157E-03  0.56646E-01  0.80572E-07  0.32184E-03  0.56324E-01  0.10029E+01
   10.5890   3.1901  33.0263   0.7862  10.9163  0.52422E-01  0.52310E-01  0.11213E-03  0.45560E-01  0.62824E-07  0.29822E-03  0.45262E-01  0.10030E+01
   10.5890   3.2067  33.2829   0.8041  11.1394  0.41925E-01  0.41803E-01  0.12226E-03  0.36189E-01  0.48493E-07  0.27872E-03  0.35910E-01  0.10032E+01
