                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9884  32.0297  0.17207E+00  0.16459E+00  0.24421E-06  0.16402E+00  0.15614E+00  0.24397E-06  0.15554E+00
   10.5890   3.0075  32.2637  0.14571E+00  0.13872E+00  0.20547E-06  0.13822E+00  0.13144E+00  0.20522E-06  0.13091E+00
   10.5890   3.0304  32.5436  0.11833E+00  0.11202E+00  0.16493E-06  0.11160E+00  0.10599E+00  0.16468E-06  0.10554E+00
   10.5890   3.0531  32.8277  0.94960E-01  0.89392E-01  0.12998E-06  0.89030E-01  0.84449E-01  0.12975E-06  0.84063E-01
   10.5890   3.0754  33.1077  0.75657E-01  0.70818E-01  0.10091E-06  0.70499E-01  0.66800E-01  0.10070E-06  0.66462E-01
   10.5890   3.0920  33.4216  0.59690E-01  0.55565E-01  0.77221E-07  0.55280E-01  0.52336E-01  0.77039E-07  0.52035E-01
   10.5890   3.0982  33.8133  0.46284E-01  0.42851E-01  0.58056E-07  0.42593E-01  0.40303E-01  0.57906E-07  0.40034E-01
   10.5890   3.1108  34.1437  0.35931E-01  0.33069E-01  0.43443E-07  0.32830E-01  0.31054E-01  0.43320E-07  0.30805E-01
   10.5890   3.1354  34.3666  0.28065E-01  0.25661E-01  0.32546E-07  0.25432E-01  0.24053E-01  0.32444E-07  0.23816E-01
   10.5890   3.1497  34.5743  0.22922E-01  0.20846E-01  0.25868E-07  0.20622E-01  0.19510E-01  0.25782E-07  0.19281E-01
