                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9882  32.0300  0.22064E+00  0.21211E+00  0.24433E-06  0.21132E+00  0.20151E+00  0.24409E-06  0.20066E+00
   10.5890   3.0078  32.2600  0.18845E+00  0.18029E+00  0.20562E-06  0.17960E+00  0.17106E+00  0.20537E-06  0.17032E+00
   10.5890   3.0299  32.5509  0.15413E+00  0.14660E+00  0.16461E-06  0.14601E+00  0.13888E+00  0.16436E-06  0.13825E+00
   10.5890   3.0536  32.8238  0.12532E+00  0.11851E+00  0.12999E-06  0.11800E+00  0.11210E+00  0.12976E-06  0.11155E+00
   10.5890   3.0768  33.0991  0.10090E+00  0.94853E-01  0.10081E-06  0.94402E-01  0.89576E-01  0.10060E-06  0.89096E-01
   10.5890   3.0934  33.4123  0.80515E-01  0.75263E-01  0.77171E-07  0.74858E-01  0.70967E-01  0.76989E-07  0.70539E-01
   10.5890   3.1024  33.7770  0.63475E-01  0.58999E-01  0.58252E-07  0.58631E-01  0.55548E-01  0.58101E-07  0.55161E-01
   10.5890   3.1095  34.1536  0.49543E-01  0.45771E-01  0.43435E-07  0.45430E-01  0.43023E-01  0.43312E-07  0.42668E-01
   10.5890   3.1333  34.3902  0.38951E-01  0.35737E-01  0.32359E-07  0.35411E-01  0.33527E-01  0.32258E-07  0.33190E-01
   10.5890   3.1513  34.5591  0.32406E-01  0.29567E-01  0.25927E-07  0.29247E-01  0.27694E-01  0.25841E-07  0.27365E-01
