                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9904  26.2147  0.18355E+01  0.18953E+01  0.16085E-04  0.18851E+01  0.18324E+01  0.16108E-04  0.18214E+01
   10.5890   3.0171  26.4767  0.16454E+01  0.16878E+01  0.10194E-04  0.16794E+01  0.16292E+01  0.10205E-04  0.16200E+01
   10.5890   3.0483  26.8154  0.14256E+01  0.14506E+01  0.57540E-05  0.14440E+01  0.13974E+01  0.57586E-05  0.13902E+01
   10.5890   3.0804  27.1518  0.12261E+01  0.12377E+01  0.32848E-05  0.12325E+01  0.11899E+01  0.32862E-05  0.11842E+01
   10.5890   3.0950  27.5817  0.10380E+01  0.10404E+01  0.19794E-05  0.10363E+01  0.99845E+00  0.19795E-05  0.99398E+00
   10.5890   3.1003  28.0706  0.86629E+00  0.86239E+00  0.12728E-05  0.85914E+00  0.82619E+00  0.12726E-05  0.82267E+00
   10.5890   3.1109  28.5077  0.72531E+00  0.71723E+00  0.89455E-06  0.71464E+00  0.68595E+00  0.89416E-06  0.68315E+00
   10.5890   3.1404  28.8021  0.61591E+00  0.60486E+00  0.67741E-06  0.60277E+00  0.57743E+00  0.67691E-06  0.57516E+00
   10.5890   3.1750  29.0346  0.52652E+00  0.51365E+00  0.54047E-06  0.51192E+00  0.48947E+00  0.53987E-06  0.48760E+00
   10.5890   3.1985  29.2720  0.45539E+00  0.44185E+00  0.45198E-06  0.44038E+00  0.42043E+00  0.45136E-06  0.41885E+00
