 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.675467193       9.63417625       32.0297012       2.98839998      0.172074229      0.156143352    
  0.691225469       9.83416080       32.2636986       3.00749993      0.145709574      0.131435782    
  0.710443497       10.0770483       32.5435982       3.03040004      0.118330210      0.105985820    
  0.730164766       10.3256750       32.8277016       3.05310011       9.49602202E-02   8.44489038E-02
  0.749964774       10.5742931       33.1077003       3.07540011       7.56566897E-02   6.68001994E-02
  0.769669473       10.8281479       33.4216003       3.09200001       5.96899614E-02   5.23360111E-02
  0.789518297       11.0982075       33.8133011       3.09820008       4.62838262E-02   4.03034352E-02
  0.809194684       11.3556643       34.1436996       3.11080003       3.59306708E-02   3.10537945E-02
  0.828680933       11.5908661       34.3666000       3.13540006       2.80646496E-02   2.40530055E-02
  0.843864024       11.7805882       34.5742989       3.14969993       2.29220595E-02   1.95100997E-02
