                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9904  26.2147  0.19665E+01  0.20201E+01  0.16085E-04  0.20099E+01  0.19517E+01  0.16108E-04  0.19406E+01
   10.5890   3.0171  26.4767  0.17617E+01  0.17990E+01  0.10194E-04  0.17906E+01  0.17354E+01  0.10205E-04  0.17263E+01
   10.5890   3.0483  26.8154  0.15256E+01  0.15463E+01  0.57540E-05  0.15396E+01  0.14888E+01  0.57586E-05  0.14816E+01
   10.5890   3.0804  27.1518  0.13122E+01  0.13201E+01  0.32848E-05  0.13148E+01  0.12685E+01  0.32862E-05  0.12628E+01
   10.5890   3.0950  27.5817  0.11119E+01  0.11110E+01  0.19794E-05  0.11069E+01  0.10658E+01  0.19795E-05  0.10613E+01
   10.5890   3.1003  28.0706  0.92937E+00  0.92243E+00  0.12728E-05  0.91918E+00  0.88339E+00  0.12726E-05  0.87987E+00
   10.5890   3.1109  28.5077  0.77969E+00  0.76896E+00  0.89455E-06  0.76637E+00  0.73518E+00  0.89416E-06  0.73238E+00
   10.5890   3.1404  28.8021  0.66352E+00  0.64992E+00  0.67741E-06  0.64782E+00  0.62023E+00  0.67691E-06  0.61796E+00
   10.5890   3.1750  29.0346  0.56856E+00  0.55325E+00  0.54047E-06  0.55152E+00  0.52699E+00  0.53987E-06  0.52512E+00
   10.5890   3.1985  29.2720  0.49290E+00  0.47681E+00  0.45198E-06  0.47535E+00  0.45348E+00  0.45136E-06  0.45189E+00
