 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456666768       6.51180077       26.2108994       2.99029994       1.17876887       1.16756487    
  0.471665829       6.70116186       26.4715996       3.01799989       1.05421579       1.03580236    
  0.490686566       6.94239235       26.8104992       3.04949999      0.911185563      0.886600375    
  0.510281146       7.19032097       27.1555996       3.08010006      0.781547368      0.753187001    
  0.529735088       7.44814157       27.5729008       3.09649992      0.662149310      0.632561624    
  0.549601555       7.72385693       28.0727005       3.09999990      0.551633835      0.522580206    
  0.569332898       7.99068213       28.5175991       3.10980010      0.461124510      0.433143348    
  0.588689566       8.22866344       28.8043003       3.14030004      0.392139345      0.365048707    
  0.607146680       8.44449902       29.0137005       3.17729998      0.337051898      0.311012119    
  0.623717785       8.64840984       29.2630005       3.20000005      0.290793836      0.266302466    
