 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379657686       5.42260265       23.9339008       2.97779989       3.13755369       3.21037698    
  0.393210858       5.59426594       24.1933002       3.00749993       2.84237623       2.88396478    
  0.410975933       5.81955576       24.5361004       3.04310012       2.49040914       2.50126767    
  0.430220634       6.06324577       24.9046993       3.07879996       2.15238738       2.13842726    
  0.449715734       6.32390356       25.3733006       3.09549999       1.82656133       1.79751682    
  0.469593465       6.60078049       25.9195004       3.09850001       1.52594256       1.48849607    
  0.489064306       6.86510849       26.3983994       3.10870004       1.28501797       1.24274421    
  0.508463144       7.10506868       26.7162991       3.14260006       1.10173786       1.05571008    
  0.526184618       7.31498241       26.9491005       3.18079996      0.961141586      0.913198709    
  0.542694867       7.52536058       27.2593002       3.19959998      0.833516419      0.786308289    
