                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9903  26.2109  0.11788E+01  0.12090E+01  0.31514E-04  0.12022E+01  0.11676E+01  0.31584E-04  0.11601E+01
   10.5890   3.0180  26.4716  0.10542E+01  0.10743E+01  0.23510E-04  0.10687E+01  0.10358E+01  0.23547E-04  0.10297E+01
   10.5890   3.0495  26.8105  0.91119E+00  0.92142E+00  0.16329E-04  0.91701E+00  0.88660E+00  0.16341E-04  0.88180E+00
   10.5890   3.0801  27.1556  0.78155E+00  0.78433E+00  0.11303E-04  0.78086E+00  0.75319E+00  0.11303E-04  0.74941E+00
   10.5890   3.0965  27.5729  0.66215E+00  0.65991E+00  0.78810E-05  0.65719E+00  0.63256E+00  0.78748E-05  0.62960E+00
   10.5890   3.1000  28.0727  0.55163E+00  0.54610E+00  0.54596E-05  0.54397E+00  0.52258E+00  0.54520E-05  0.52026E+00
   10.5890   3.1098  28.5176  0.46112E+00  0.45343E+00  0.38229E-05  0.45175E+00  0.43314E+00  0.38152E-05  0.43131E+00
   10.5890   3.1403  28.8043  0.39214E+00  0.38288E+00  0.27328E-05  0.38153E+00  0.36505E+00  0.27253E-05  0.36358E+00
   10.5890   3.1773  29.0137  0.33705E+00  0.32684E+00  0.19963E-05  0.32574E+00  0.31101E+00  0.19893E-05  0.30981E+00
   10.5890   3.2000  29.2630  0.29079E+00  0.28032E+00  0.15079E-05  0.27939E+00  0.26630E+00  0.15018E-05  0.26530E+00
