                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9794  23.9166  0.23801E+01  0.25184E+01  0.15367E-03  0.24987E+01  0.24506E+01  0.15438E-03  0.24292E+01
   10.5890   3.0078  24.1906  0.21548E+01  0.22650E+01  0.11574E-03  0.22487E+01  0.22004E+01  0.11620E-03  0.21827E+01
   10.5890   3.0434  24.5344  0.18945E+01  0.19752E+01  0.80574E-04  0.19625E+01  0.19150E+01  0.80825E-04  0.19011E+01
   10.5890   3.0792  24.9028  0.16449E+01  0.17006E+01  0.54806E-04  0.16907E+01  0.16451E+01  0.54929E-04  0.16345E+01
   10.5890   3.0950  25.3763  0.14026E+01  0.14392E+01  0.37128E-04  0.14316E+01  0.13897E+01  0.37187E-04  0.13814E+01
   10.5890   3.0994  25.9121  0.11809E+01  0.12031E+01  0.25018E-04  0.11973E+01  0.11596E+01  0.25044E-04  0.11532E+01
   10.5890   3.1088  26.4023  0.99781E+00  0.10095E+01  0.17042E-04  0.10049E+01  0.97122E+00  0.17049E-04  0.96627E+00
   10.5890   3.1425  26.7104  0.86383E+00  0.86755E+00  0.11942E-04  0.86395E+00  0.83304E+00  0.11936E-04  0.82913E+00
   10.5890   3.1808  26.9399  0.75872E+00  0.75670E+00  0.86640E-05  0.75379E+00  0.72523E+00  0.86532E-05  0.72206E+00
   10.5890   3.2141  27.1960  0.66065E+00  0.65458E+00  0.62675E-05  0.65222E+00  0.62621E+00  0.62551E-05  0.62364E+00
