 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598031878       8.53420734       30.1203995       2.98440003      0.326434076      0.305303872    
  0.612144828       8.71297550       30.3393993       3.00410008      0.288394898      0.268007129    
  0.630684674       8.94833946       30.6308002       3.02819991      0.243816286      0.224716201    
  0.650236905       9.19439316       30.9253006       3.05390000      0.203268796      0.185721040    
  0.669954538       9.44013691       31.2087994       3.08019996      0.168269455      0.152362674    
  0.689602971       9.69978619       31.5762997       3.09349990      0.136992127      0.122988366    
  0.709568501       9.97009754       31.9829998       3.10139990      0.109795600       9.77436155E-02
  0.729184806       10.2335463       32.3666000       3.11030006       8.76818448E-02   7.73923993E-02
  0.748574197       10.4677334       32.5999985       3.13730001       7.06496760E-02   6.17869794E-02
  0.768308222       10.7049017       32.8331985       3.16420007       5.60971163E-02   4.85943146E-02
  0.786605358       10.9210148       33.0315018       3.19050002       4.48762290E-02   3.85225490E-02
  0.803543746       11.1379375       33.3025017       3.20260000       3.57484370E-02   3.04346178E-02
