                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9430  28.2581  0.85921E+00  0.86089E+00  0.25687E-05  0.85747E+00  0.82659E+00  0.25710E-05  0.82291E+00
   10.5890   2.9966  28.3361  0.77059E+00  0.76685E+00  0.17467E-05  0.76403E+00  0.73499E+00  0.17474E-05  0.73196E+00
   10.5890   3.0235  28.6191  0.66665E+00  0.65928E+00  0.12105E-05  0.65699E+00  0.63088E+00  0.12106E-05  0.62841E+00
   10.5890   3.0514  28.9356  0.56492E+00  0.55494E+00  0.86547E-06  0.55311E+00  0.53011E+00  0.86527E-06  0.52814E+00
   10.5890   3.0791  29.2543  0.47470E+00  0.46315E+00  0.65358E-06  0.46168E+00  0.44164E+00  0.65325E-06  0.44006E+00
   10.5890   3.0951  29.6331  0.39502E+00  0.38294E+00  0.51587E-06  0.38176E+00  0.36455E+00  0.51545E-06  0.36328E+00
   10.5890   3.0992  30.0948  0.32291E+00  0.31109E+00  0.41334E-06  0.31014E+00  0.29568E+00  0.41291E-06  0.29466E+00
   10.5890   3.1097  30.4985  0.26464E+00  0.25334E+00  0.33535E-06  0.25256E+00  0.24040E+00  0.33494E-06  0.23956E+00
   10.5890   3.1369  30.7701  0.21918E+00  0.20838E+00  0.27370E-06  0.20773E+00  0.19737E+00  0.27328E-06  0.19667E+00
   10.5890   3.1698  30.9818  0.18217E+00  0.17199E+00  0.22350E-06  0.17143E+00  0.16258E+00  0.22308E-06  0.16199E+00
   10.5890   3.1953  31.1961  0.15272E+00  0.14328E+00  0.18442E-06  0.14279E+00  0.13520E+00  0.18403E-06  0.13468E+00
   10.5890   3.2096  31.4958  0.12531E+00  0.11679E+00  0.14926E-06  0.11637E+00  0.11001E+00  0.14891E-06  0.10956E+00
