 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.534170330       7.60993958       28.3437996       2.99729991      0.986190617      0.947118163    
  0.550983369       7.82237434       28.6175995       3.02349997      0.862083793      0.821316838    
  0.570384920       8.06827736       28.9389992       3.05110002      0.734611452      0.693921447    
  0.590176761       8.31601143       29.2474995       3.08019996      0.622347295      0.582657456    
  0.609731674       8.57381821       29.6315002       3.09570003      0.520577908      0.483362019    
  0.629514217       8.84608746       30.0844002       3.10069990      0.428811401      0.394993782    
  0.649366379       9.11469650       30.5058994       3.10920000      0.352157921      0.321787059    
  0.668661714       9.34977055       30.7623005       3.13770008      0.294099331      0.266434520    
  0.687853515       9.57798100       30.9878006       3.16880012      0.244965836      0.219997108    
  0.705432057       9.78793812       31.2017002       3.19510007      0.205647379      0.183231890    
  0.722611070       10.0119247       31.5123005       3.20569992      0.170144320      0.150504380    
