                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9778  23.9339  0.31376E+01  0.33049E+01  0.17268E-03  0.32826E+01  0.32104E+01  0.17312E-03  0.31864E+01
   10.5890   3.0075  24.1933  0.28424E+01  0.29737E+01  0.11587E-03  0.29553E+01  0.28840E+01  0.11613E-03  0.28643E+01
   10.5890   3.0431  24.5361  0.24904E+01  0.25843E+01  0.68176E-04  0.25699E+01  0.25013E+01  0.68296E-04  0.24858E+01
   10.5890   3.0788  24.9047  0.21524E+01  0.22140E+01  0.38031E-04  0.22030E+01  0.21384E+01  0.38081E-04  0.21265E+01
   10.5890   3.0955  25.3733  0.18266E+01  0.18645E+01  0.20784E-04  0.18560E+01  0.17975E+01  0.20805E-04  0.17884E+01
   10.5890   3.0985  25.9195  0.15259E+01  0.15466E+01  0.11158E-04  0.15401E+01  0.14885E+01  0.11167E-04  0.14815E+01
   10.5890   3.1087  26.3984  0.12850E+01  0.12935E+01  0.61455E-05  0.12884E+01  0.12427E+01  0.61487E-05  0.12373E+01
   10.5890   3.1426  26.7163  0.11017E+01  0.11009E+01  0.35197E-05  0.10969E+01  0.10557E+01  0.35202E-05  0.10514E+01
   10.5890   3.1808  26.9491  0.96114E+00  0.95396E+00  0.22182E-05  0.95073E+00  0.91320E+00  0.22176E-05  0.90972E+00
   10.5890   3.1996  27.2593  0.83352E+00  0.82262E+00  0.15142E-05  0.81996E+00  0.78631E+00  0.15133E-05  0.78345E+00
