5.766 0.7929 50 2.7058 0.018331
5.766 0.8571 50 2.4487 0.013931
5.766 0.9198 50 2.0593 0.010053
5.766 0.9808 50 1.7498 0.0097632
5.766 1.0403 50 1.513 0.009411
5.766 1.0985 50 1.1906 0.0055921
5.766 1.1551 50 1.0043 0.0047245
5.766 1.2104 50 0.80279 0.0043001
5.766 1.2645 50 0.63645 0.0025236
5.766 1.3172 50 0.50591 0.002306
5.766 1.3687 50 0.39684 0.0020533
5.766 1.4191 50 0.30519 0.0018593
5.766 1.4682 50 0.23195 0.001181
5.766 1.5163 50 0.17591 0.0010769
5.766 1.5634 50 0.12792 0.00091953
5.766 1.6094 50 0.0927 0.00079699
5.766 1.6543 50 0.067108 0.00067572
5.766 1.6985 50 0.04718 0.0005672
5.766 1.7415 50 0.032507 0.000681
5.766 1.7837 50 0.022526 0.00054979
5.766 1.8251 50 0.016702 0.00047675
5.766 1.8655 50 0.0097586 0.00039717
5.766 1.9051 50 0.0072079 0.00032318
5.766 1.9441 50 0.0048553 0.00027861
5.766 1.9821 50 0.0026774 0.00020011
5.766 2.0194 50 0.001994 0.00015271
5.766 2.0561 50 0.00111 0.00016161
5.766 2.0919 50 0.001067 0.00015831
5.766 2.1271 50 0.0004362 9.498e-05
5.766 2.1617 50 0.00043277 8.4312e-05
5.766 2.1956 50 0.00015067 5.7389e-05
5.766 2.2288 50 0.00019066 5.8899e-05
5.766 2.2615 50 1.1456e-05 3.229e-05
5.766 2.2935 50 9.3469e-05 4.1216e-05
5.766 2.3559 50 8.8879e-05 5.9254e-05
