 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.597868919       8.53188133       30.1161995       2.98440003      0.500947118      0.467922002    
  0.611948967       8.71053219       30.3365993       3.00379992      0.441460192      0.409765929    
  0.630761862       8.95026302       30.6378002       3.02749991      0.370611846      0.341291130    
  0.650275588       9.19518471       30.9277000       3.05369997      0.307889342      0.281247318    
  0.670013487       9.44285393       31.2212009       3.07870007      0.253445506      0.229689419    
  0.689671993       9.69972134       31.5720005       3.09430003      0.205913156      0.185229525    
  0.709487796       9.96723175       31.9713993       3.10270000      0.164939076      0.147333771    
  0.729308307       10.2328167       32.3558006       3.11209989      0.131373718      0.116538644    
  0.748664916       10.4694233       32.6043015       3.13700008      0.105973214       9.33224112E-02
  0.768024385       10.7008028       32.8261986       3.16429996       8.51502120E-02   7.44328797E-02
  0.786736727       10.9253492       33.0472984       3.18880010       6.84317723E-02   5.93853705E-02
  0.802988827       11.1314507       33.2967987       3.20180011       5.59360087E-02   4.82341833E-02
