 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.534170330       7.60993958       28.3437996       2.99729991      0.936976850      0.897530615    
  0.550983369       7.82237434       28.6175995       3.02349997      0.817439198      0.776693165    
  0.570384920       8.06827736       28.9389992       3.05110002      0.694381595      0.653963447    
  0.590176761       8.31601143       29.2474995       3.08019996      0.585861266      0.546864510    
  0.609731674       8.57381821       29.6315002       3.09570003      0.487582892      0.451455534    
  0.629514217       8.84608746       30.0844002       3.10069990      0.399244040      0.366851628    
  0.649366379       9.11469650       30.5058994       3.10920000      0.325780511      0.297097683    
  0.668661714       9.34977055       30.7623005       3.13770008      0.270410836      0.244661927    
  0.687853515       9.57798100       30.9878006       3.16880012      0.223933548      0.201049656    
  0.705432057       9.78793812       31.2017002       3.19510007      0.187115192      0.166848406    
  0.722611070       10.0119247       31.5123005       3.20569992      0.154248163      0.136701480    
