 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9977  28.3373   0.5340   7.6075  0.57515E+00  0.57514E+00  0.65417E-05  0.55117E+00  0.70954E-05  0.27505E-02  0.54841E+00  0.10000E+01
   10.5890   3.0230  28.6193   0.5509   7.8220  0.50075E+00  0.50075E+00  0.65970E-05  0.47609E+00  0.52201E-05  0.22432E-02  0.47384E+00  0.10000E+01
   10.5890   3.0513  28.9360   0.5703   8.0672  0.42548E+00  0.42547E+00  0.67299E-05  0.40091E+00  0.36924E-05  0.17860E-02  0.39912E+00  0.10000E+01
   10.5890   3.0791  29.2539   0.5901   8.3166  0.35856E+00  0.35856E+00  0.69621E-05  0.33487E+00  0.26142E-05  0.14200E-02  0.33345E+00  0.10000E+01
   10.5890   3.0951  29.6371   0.6098   8.5753  0.29838E+00  0.29837E+00  0.70580E-05  0.27638E+00  0.18580E-05  0.11357E-02  0.27524E+00  0.10000E+01
   10.5890   3.1009  30.0824   0.6295   8.8455  0.24492E+00  0.24491E+00  0.72181E-05  0.22511E+00  0.13227E-05  0.90819E-03  0.22420E+00  0.10000E+01
   10.5890   3.1098  30.4965   0.6492   9.1110  0.20058E+00  0.20057E+00  0.75100E-05  0.18293E+00  0.94939E-06  0.73149E-03  0.18220E+00  0.10000E+01
   10.5890   3.1393  30.7539   0.6688   9.3496  0.16625E+00  0.16624E+00  0.81497E-05  0.15036E+00  0.69151E-06  0.59751E-03  0.14976E+00  0.10000E+01
   10.5890   3.1665  31.0056   0.6879   9.5818  0.13751E+00  0.13750E+00  0.89603E-05  0.12337E+00  0.50875E-06  0.49427E-03  0.12287E+00  0.10000E+01
   10.5890   3.1914  31.2130   0.7048   9.7835  0.11584E+00  0.11583E+00  0.98440E-05  0.10319E+00  0.38996E-06  0.42100E-03  0.10277E+00  0.10000E+01
   10.5890   3.1917  31.5850   0.7213  10.0131  0.95396E-01  0.95385E-01  0.10723E-04  0.84459E-01  0.29852E-06  0.35759E-03  0.84101E-01  0.10000E+01
